Question,Choice 1,Choice 2,Choice 3,Choice 4,Correct Answer (1-4),Explanation,Difficulty,Subject,Chapter,Topic
Recurrent verbal outbursts and physical aggression grossly out of proportion to provocation are most consistent with:,Conduct disorder,Oppositional defiant disorder,Intermittent explosive disorder,Antisocial personality disorder,3,Intermittent explosive disorder involves recurrent impulsive aggressive outbursts that are disproportionate to the provocation.,Medium,Abnormal Psychology,Chapter 9,Chapter 9
"A child frequently loses temper, argues with authority figures, and is spiteful, but has not engaged in serious aggression toward people or animals. Which diagnosis is most likely?",Conduct disorder,Oppositional defiant disorder,Intermittent explosive disorder,Disruptive mood dysregulation disorder,2,"Oppositional defiant disorder is characterized by angry/irritable mood, argumentative/defiant behavior, and vindictiveness without the more severe rule violations of conduct disorder.",Medium,Abnormal Psychology,Chapter 9,Chapter 9
"Repetitive violation of others' rights through aggression, deceitfulness, property destruction, and serious rule violations is most consistent with:",Conduct disorder,Oppositional defiant disorder,ADHD,Cyclothymic disorder,1,Conduct disorder involves a persistent pattern of behavior violating others' rights and major age-appropriate social norms.,Medium,Abnormal Psychology,Chapter 9,Chapter 9
Which diagnosis requires the person to be at least 18 years old and to have evidence of conduct disorder before age 15?,Borderline personality disorder,Narcissistic personality disorder,Antisocial personality disorder,Intermittent explosive disorder,3,Antisocial personality disorder requires age 18 or older and a prior history of conduct disorder symptoms before age 15.,Medium,Abnormal Psychology,Chapter 9,Chapter 9
"Persistent pattern of disregard for and violation of the rights of others, with deceitfulness, impulsivity, and lack of remorse, is most characteristic of:",Borderline personality disorder,Antisocial personality disorder,Schizotypal personality disorder,Obsessive-compulsive personality disorder,2,"Antisocial personality disorder is defined by chronic disregard for others' rights, deceit, impulsivity, irresponsibility, and lack of remorse.",Medium,Abnormal Psychology,Chapter 9,Chapter 9
"Instability in relationships, self-image, affect, and marked impulsivity is most characteristic of:",Borderline personality disorder,Histrionic personality disorder,Dependent personality disorder,Avoidant personality disorder,1,"Borderline personality disorder is marked by pervasive instability in interpersonal relationships, identity, affect regulation, and impulse control.",Medium,Abnormal Psychology,Chapter 9,Chapter 9
Excessive emotionality and attention seeking are most characteristic of:,Narcissistic personality disorder,Histrionic personality disorder,Schizoid personality disorder,Paranoid personality disorder,2,"Histrionic personality disorder is defined by excessive emotionality, suggestibility, and a strong need to be the center of attention.",Medium,Abnormal Psychology,Chapter 9,Chapter 9
"Grandiosity, need for admiration, and lack of empathy are most characteristic of:",Narcissistic personality disorder,Borderline personality disorder,Obsessive-compulsive personality disorder,Avoidant personality disorder,1,"Narcissistic personality disorder involves grandiosity, entitlement, and diminished empathy toward others.",Medium,Abnormal Psychology,Chapter 9,Chapter 9
"Social inhibition, feelings of inadequacy, and hypersensitivity to criticism are most characteristic of:",Dependent personality disorder,Avoidant personality disorder,Schizoid personality disorder,Schizotypal personality disorder,2,Avoidant personality disorder is marked by social inhibition and fear of criticism despite a desire for relationships.,Medium,Abnormal Psychology,Chapter 9,Chapter 9
"Excessive need to be taken care of, leading to submissive and clinging behavior, is most characteristic of:",Dependent personality disorder,Avoidant personality disorder,Borderline personality disorder,Histrionic personality disorder,1,Dependent personality disorder involves excessive reliance on others for emotional and decision-making support.,Medium,Abnormal Psychology,Chapter 9,Chapter 9
"Preoccupation with orderliness, perfectionism, and control at the expense of flexibility is most characteristic of:",Obsessive-compulsive disorder,Obsessive-compulsive personality disorder,Hoarding disorder,Generalized anxiety disorder,2,OCPD involves rigid perfectionism and control that interferes with efficiency and flexibility.,Medium,Abnormal Psychology,Chapter 9,Chapter 9
Detachment from social relationships and restricted emotional expression are most characteristic of:,Schizotypal personality disorder,Schizoid personality disorder,Avoidant personality disorder,Autism spectrum disorder,2,Schizoid personality disorder features emotional detachment and lack of desire for close relationships.,Medium,Abnormal Psychology,Chapter 9,Chapter 9
Cognitive or perceptual distortions and eccentric behavior with interpersonal deficits are most characteristic of:,Schizotypal personality disorder,Paranoid personality disorder,Schizoid personality disorder,Delusional disorder,1,Schizotypal personality disorder includes eccentric behavior and unusual beliefs or perceptual experiences.,Medium,Abnormal Psychology,Chapter 9,Chapter 9
Pervasive distrust and suspiciousness such that others' motives are interpreted as malevolent are most characteristic of:,Paranoid personality disorder,Schizotypal personality disorder,Antisocial personality disorder,Delusional disorder,1,Paranoid personality disorder is defined by persistent distrust and suspicion of others.,Medium,Abnormal Psychology,Chapter 9,Chapter 9
"Delusions, hallucinations, disorganized speech, grossly disorganized or catatonic behavior, and negative symptoms are classically associated with:",Schizophrenia spectrum disorders,Dissociative disorders,Somatic symptom disorders,Anxiety disorders,1,These symptom domains define schizophrenia spectrum and other psychotic disorders.,Medium,Abnormal Psychology,Chapter 9,Chapter 9
"Continuous signs of disturbance for at least 6 months, with at least 1 month of active-phase psychotic symptoms, most strongly support:",Brief psychotic disorder,Schizophreniform disorder,Schizophrenia,Delusional disorder,3,Schizophrenia requires at least 6 months of disturbance including 1 month of active symptoms.,Medium,Abnormal Psychology,Chapter 9,Chapter 9
Schizophreniform disorder differs from schizophrenia primarily in:,Presence of negative symptoms,Duration of illness,Presence of hallucinations,Need for hospitalization,2,Schizophreniform disorder has similar symptoms but lasts less than 6 months.,Medium,Abnormal Psychology,Chapter 9,Chapter 9
One or more delusions lasting at least one month with relatively preserved functioning outside the impact of the delusion is most consistent with:,Delusional disorder,Brief psychotic disorder,Schizoaffective disorder,Schizophreniform disorder,1,Delusional disorder involves persistent delusions with relatively preserved functioning.,Medium,Abnormal Psychology,Chapter 9,Chapter 9
"Psychotic symptoms lasting more than 1 day but less than 1 month, with eventual full return to premorbid functioning, are most consistent with:",Brief psychotic disorder,Delusional disorder,Schizophrenia,Bipolar I disorder,1,Brief psychotic disorder is defined by short duration and full recovery.,Medium,Abnormal Psychology,Chapter 9,Chapter 9
"An uninterrupted period of illness during which there is a major mood episode concurrent with schizophrenia symptoms, plus delusions or hallucinations for at least 2 weeks without mood symptoms, most strongly suggests:",Bipolar I disorder with psychotic features,Schizoaffective disorder,Major depressive disorder with psychotic features,Delusional disorder,2,Schizoaffective disorder requires psychotic symptoms independent of mood episodes.,Medium,Abnormal Psychology,Chapter 9,Chapter 9
Which symptom is considered a negative symptom of schizophrenia?,Hallucinations,Delusions,Avolition,Flight of ideas,3,Avolition reflects decreased motivation and is a core negative symptom.,Medium,Abnormal Psychology,Chapter 9,Chapter 9
A fluctuating disturbance in attention and awareness that develops over a short period and is caused by a medical condition is most consistent with:,Delirium,Major neurocognitive disorder,Dissociative amnesia,Schizophrenia,1,Delirium is characterized by acute onset and fluctuating attention and awareness.,Medium,Abnormal Psychology,Chapter 9,Chapter 9
Significant decline in one or more cognitive domains that interferes with independence is most consistent with:,Mild neurocognitive disorder,Major neurocognitive disorder,Delirium,Depersonalization/derealization disorder,2,Major neurocognitive disorder involves substantial cognitive decline affecting independence.,Medium,Abnormal Psychology,Chapter 9,Chapter 9
Modest cognitive decline that does not interfere with capacity for independence is most consistent with:,Delirium,Mild neurocognitive disorder,Major neurocognitive disorder,Dissociative disorder,2,Mild neurocognitive disorder involves cognitive decline without loss of independence.,Medium,Abnormal Psychology,Chapter 9,Chapter 9
"A child persistently fails to give close attention to details, is easily distracted, and often loses things across settings. Which diagnosis is most likely?",Specific learning disorder,Attention-deficit/hyperactivity disorder,Oppositional defiant disorder,Autism spectrum disorder,2,ADHD includes persistent inattention symptoms across settings that impair functioning.,Medium,Abnormal Psychology,Chapter 9,Chapter 9
"Which diagnosis involves persistent difficulties in reading, writing, or mathematics despite targeted intervention and adequate opportunity to learn?",Intellectual disability,ADHD,Specific learning disorder,Autism spectrum disorder,3,Specific learning disorder involves persistent academic skill deficits despite adequate instruction.,Medium,Abnormal Psychology,Chapter 9,Chapter 9
Deficits in intellectual functions and adaptive functioning with onset during the developmental period are most consistent with:,Specific learning disorder,Autism spectrum disorder,Intellectual disability,ADHD,3,Intellectual disability requires impairments in both intellectual functioning and adaptive functioning beginning during development.,Medium,Abnormal Psychology,Chapter 9,Chapter 9
Multiple motor tics and at least one vocal tic present for more than one year are most consistent with:,Stereotypic movement disorder,Provisional tic disorder,Tourette's disorder,Functional neurological symptom disorder,3,Tourette's disorder is defined by both motor and vocal tics persisting for more than one year.,Medium,Abnormal Psychology,Chapter 9,Chapter 9
Which presentation most strongly suggests separation anxiety disorder?,Fear of public embarrassment in social situations,Persistent fear or anxiety concerning separation from attachment figures,Fear of contamination,Fear of enclosed spaces only,2,Separation anxiety disorder centers on excessive fear or anxiety about separation from attachment figures.,Medium,Abnormal Psychology,Chapter 9,Chapter 9
Which of the following most strongly suggests social anxiety disorder rather than panic disorder?,Unexpected panic attacks during sleep,Fear of negative evaluation in social or performance situations,Excessive worry about many domains,Intrusive unwanted thoughts,2,Social anxiety disorder specifically involves fear of scrutiny and negative evaluation by others.,Medium,Abnormal Psychology,Chapter 9,Chapter 9
"A person fears flying specifically because of possible crashing, but functions well otherwise. Which diagnosis is most likely?",Generalized anxiety disorder,Agoraphobia,Specific phobia,Panic disorder,3,Specific phobia involves marked fear of a specific object or situation such as flying.,Medium,Abnormal Psychology,Chapter 9,Chapter 9
Which diagnosis is characterized by chronic fluctuating periods of hypomanic symptoms and depressive symptoms that do not meet full episode criteria for at least 2 years?,Bipolar I disorder,Bipolar II disorder,Cyclothymic disorder,Persistent depressive disorder,3,Cyclothymic disorder involves long-term subthreshold mood fluctuations.,Medium,Abnormal Psychology,Chapter 9,Chapter 9
"A person has been depressed most of the day, more days than not, for at least 2 years, but never met criteria for mania. Which diagnosis is most likely?",Cyclothymic disorder,Persistent depressive disorder,Major depressive disorder,Adjustment disorder,2,Persistent depressive disorder involves chronic depressed mood for at least two years without manic episodes.,Medium,Abnormal Psychology,Chapter 9,Chapter 9
Which feature best differentiates bereavement from major depressive disorder in a diagnostic assessment?,Bereavement never includes sadness,Major depressive disorder is impossible after loss,"Assessment should consider duration, severity, functional impairment, hopelessness, and associated syndrome rather than assuming all grief is normal or pathological",Bereavement always includes psychosis,3,Careful clinical evaluation is required to distinguish normal grief from major depressive disorder.,Medium,Abnormal Psychology,Chapter 9,Chapter 9
The tendency for several disorders to occur in the same individual is referred to as:,Catatonia,Comorbidity,Conversion,Somatization,2,Comorbidity refers to the co-occurrence of multiple disorders in the same individual.,Medium,Abnormal Psychology,Chapter 9,Chapter 9
"In differential diagnosis, what is a major reason substance etiology must be considered early?",Substance-related explanations are rare in clinical practice,Missing a substance cause can lead to incorrect diagnosis and inappropriate treatment,Substances only cause mood symptoms,DSM prohibits diagnosing primary disorders in people who use substances,2,"Substance effects can mimic psychiatric disorders, leading to misdiagnosis if not ruled out early.",Medium,Abnormal Psychology,Chapter 9,Chapter 9
"According to ethical principles for psychologists and psychometricians, which action best reflects maintaining boundaries of competence?",Offering any service requested as long as the client agrees,"Practicing only within areas supported by education, training, supervised experience, consultation, or professional experience",Refusing all emergency services,Delegating all testing to untrained staff,2,Ethical practice requires professionals to work within their established competencies.,Medium,Abnormal Psychology,Chapter 9,Chapter 9
"Which ethical principle is most directly involved when a practitioner avoids exploiting a client for personal, professional, or financial gain?",Integrity,Justice only,Autonomy only,Utility only,1,Integrity involves honesty and avoidance of exploitation or conflicts of interest.,Medium,Abnormal Psychology,Chapter 9,Chapter 9
"A psychologist is asked by a school administrator to assess a student. The parents assume the school will receive the full report. Ethically, the psychologist should first:",Send results directly to the school without discussion,"Clarify roles, probable uses of information, and limits of confidentiality with all involved parties",Refuse the case automatically,Give the child the raw test scores only,2,Ethical practice requires clear explanation of roles and confidentiality in third-party situations.,Medium,Abnormal Psychology,Chapter 9,Chapter 9
A practitioner recognizes that fatigue and unresolved personal distress are affecting judgment in sessions. What is the most ethical response?,Continue practicing without change because clients need continuity,Ignore the problem unless clients complain,"Obtain consultation or assistance and determine whether to limit, suspend, or terminate affected duties",Transfer all clients immediately without explanation,3,Practitioners must address personal issues that impair professional functioning.,Medium,Abnormal Psychology,Chapter 9,Chapter 9
Which action is most consistent with the ethical requirement to maintain confidentiality?,Sharing case material casually with friends for support,Disclosing identifying information whenever a colleague is curious,Protecting client information and disclosing only with proper consent or recognized legal/ethical justification,Posting anonymized-looking but recognizable case details on social media,3,Confidentiality requires safeguarding information and limiting disclosure to appropriate circumstances.,Medium,Abnormal Psychology,Chapter 9,Chapter 9
Which situation most clearly reflects a potentially harmful multiple relationship?,A clinician attends a public seminar with a former classmate,A therapist enters a business partnership with a current client,A psychologist consults a peer about a difficult case while protecting confidentiality,A psychometrician refers a client to a physician,2,Dual relationships can impair objectivity and increase risk of exploitation.,Medium,Abnormal Psychology,Chapter 9,Chapter 9
"Under ethical standards, delegated work should be assigned only to persons who:","Are available, regardless of training","Can be expected to perform competently based on education, training, or experience, with appropriate supervision if needed",Promise to do their best,Have known the practitioner for many years,2,Delegation must consider competence and proper supervision.,Medium,Abnormal Psychology,Chapter 9,Chapter 9
"In an emergency where no qualified specialist is immediately available, a psychology practitioner may ethically:","Provide cautious, limited emergency assistance and discontinue when the emergency ends or appropriate services become available",Offer long-term services indefinitely outside competence,Ignore the emergency to avoid liability,Use experimental procedures without consent,1,Ethical standards allow limited emergency intervention when necessary.,Medium,Abnormal Psychology,Chapter 9,Chapter 9
Which conduct best reflects informed consent in assessment or therapy?,Using technical language so clients appreciate the practitioner's expertise,"Obtaining consent in reasonably understandable language, including relevant limits and conditions",Avoiding discussion of risks or alternatives,Relying only on implied consent in all situations,2,"Informed consent requires clear, understandable explanation of services and conditions.",Medium,Abnormal Psychology,Chapter 9,Chapter 9
A practitioner becomes aware that another professional has likely committed a serious ethical violation that may substantially harm clients. What is the most appropriate action?,Gossip about the matter with colleagues,Take further action by reporting to appropriate authorities when informal resolution is insufficient and confidentiality rights are not violated,Ignore it because professionals protect one another,Post the allegation online,2,Ethical responsibility includes reporting serious violations to protect clients when appropriate.,Medium,Abnormal Psychology,Chapter 9,Chapter 9
Republic Act No. 10029 is most directly relevant to psychometric practice because it:,Abolished licensure in psychology,Regulates the professional practice of psychology and psychometrics in the Philippines,Applies only to physicians,Eliminated ethical requirements for assessment,2,"RA 10029 provides the legal framework governing licensure, scope of practice, and regulation of psychology and psychometrics in the Philippines.",Medium,Abnormal Psychology,Chapter 9,Chapter 9
"In relation to RA 10029, a psychometrician should be most careful about which activity?",Administering and scoring tests within lawful and ethical boundaries,Independently presenting oneself as authorized to perform functions beyond legal scope,Protecting test materials,Observing confidentiality,2,Practicing beyond legal scope violates RA 10029 and professional ethics.,Medium,Abnormal Psychology,Chapter 9,Chapter 9
A psychometrician is asked to interpret highly complex forensic findings beyond his documented competence and legal scope. The best response is to:,Accept because experience can be improvised,"Decline or refer, and work only within legal scope and competence",Provide the report but omit the signature,Ask the client to waive all complaints,2,Ethical and legal standards require practitioners to work within their competence and scope.,Medium,Abnormal Psychology,Chapter 9,Chapter 9
Which practice is most consistent with ethical test security and professional conduct?,Publicly posting secure test items online for transparency,Giving raw test materials to unqualified persons on request,"Safeguarding test materials, administering them properly, and limiting access to qualified persons",Letting untrained assistants improvise administration procedures,3,Ethical testing requires protection of test materials and proper administration by qualified individuals.,Medium,Abnormal Psychology,Chapter 9,Chapter 9
A teacher asks a psychometrician to send a student's test results through an unsecured group chat. The best response is to:,Send immediately because it is convenient,"Decline and use a secure, ethically appropriate method that protects confidentiality",Post only the final diagnosis in the group chat,Ask another teacher to send it instead,2,Confidential information must be transmitted through secure channels to protect client privacy.,Medium,Abnormal Psychology,Chapter 9,Chapter 9
"A supervisee is asked to conduct an unfamiliar assessment procedure for the first time. Ethically, the supervisor should:",Allow independent administration without oversight,Ensure training and appropriate supervision before delegation,Tell the supervisee to watch online videos only,Skip consent because it is for training purposes,2,Supervisors must ensure competence and provide adequate supervision before assigning tasks.,Medium,Abnormal Psychology,Chapter 9,Chapter 9
Which psychologist is most closely associated with psychoanalytic theory?,B. F. Skinner,Sigmund Freud,Aaron Beck,Ivan Pavlov,2,Freud developed psychoanalytic theory focusing on unconscious processes and early experiences.,Medium,Abnormal Psychology,Chapter 9,Chapter 9
Which figure is most strongly associated with classical conditioning?,Carl Rogers,Ivan Pavlov,Albert Ellis,Jean Piaget,2,Pavlov demonstrated classical conditioning through associative learning experiments.,Medium,Abnormal Psychology,Chapter 9,Chapter 9
Which psychologist is most closely associated with operant conditioning?,B. F. Skinner,Alfred Adler,Carl Jung,Noam Chomsky,1,"Skinner developed operant conditioning, emphasizing reinforcement and punishment in behavior.",Medium,Abnormal Psychology,Chapter 9,Chapter 9
Which theorist is most strongly associated with the cognitive model emphasizing maladaptive automatic thoughts in depression?,Aaron Beck,Sigmund Freud,Carl Rogers,John Watson,1,Beck's cognitive theory highlights negative automatic thoughts and cognitive distortions in depression.,Medium,Abnormal Psychology,Chapter 9,Chapter 9
Which pioneer is most associated with client-centered or person-centered therapy?,Carl Rogers,Albert Bandura,Emil Kraepelin,Joseph Wolpe,1,Rogers developed person-centered therapy emphasizing empathy and unconditional positive regard.,Medium,Abnormal Psychology,Chapter 9,Chapter 9
Emil Kraepelin is especially remembered for his contribution to:,Systematic classification of mental disorders,Classical conditioning of fear,Client-centered therapy,Token economy,1,Kraepelin is known for organizing mental disorders into systematic diagnostic categories.,Medium,Abnormal Psychology,Chapter 9,Chapter 9
Which concept is most closely associated with Albert Bandura?,Free association,Social learning through modeling,Dream interpretation,Electroconvulsive therapy,2,Bandura emphasized observational learning and modeling in behavior acquisition.,Medium,Abnormal Psychology,Chapter 9,Chapter 9
Joseph Wolpe is most closely associated with:,Systematic desensitization,Moral therapy,Electroconvulsive therapy,Dream analysis,1,Wolpe developed systematic desensitization for treating anxiety through gradual exposure.,Medium,Abnormal Psychology,Chapter 9,Chapter 9
"A patient with severe depression says, ""Nothing will ever improve; I fail at everything."" This statement most directly reflects which cognitive feature?",Loose associations,Cognitive distortion involving overgeneralization and hopeless automatic thinking,Thought insertion,Confabulation,2,The statement reflects negative automatic thoughts and overgeneralization typical in cognitive models of depression.,Medium,Abnormal Psychology,Chapter 9,Chapter 9
Which feature most strongly suggests a diagnosis of delirium rather than schizophrenia in an older adult with acute confusion?,Presence of hallucinations,Chronic social withdrawal,Fluctuating attention and awareness with sudden onset,Flat affect,3,Delirium is characterized by acute onset and fluctuating levels of consciousness and attention.,Medium,Abnormal Psychology,Chapter 9,Chapter 9
A patient hears accusatory voices only during a severe depressive episode and has no psychotic symptoms outside the episode. Which diagnosis is most likely?,Schizoaffective disorder,Major depressive disorder with psychotic features,Delusional disorder,Schizophrenia,2,Psychotic symptoms occurring exclusively during mood episodes indicate mood disorder with psychotic features.,Medium,Abnormal Psychology,Chapter 9,Chapter 9
"A client presents with low mood after job loss. Symptoms began within one month, do not meet full criteria for major depressive disorder, and cause distress and impaired functioning. Which diagnosis is most likely?",Persistent depressive disorder,Adjustment disorder with depressed mood,Bipolar II disorder,Cyclothymic disorder,2,Symptoms are linked to a stressor and do not meet full criteria for major depressive disorder.,Medium,Abnormal Psychology,Chapter 9,Chapter 9
"A forensic evaluator notices clear external incentives for symptom exaggeration, including compensation claims and avoidance of prosecution. Which formulation is most appropriate to consider first?",Factitious disorder,Malingering,Illness anxiety disorder,Somatic symptom disorder,2,External incentives strongly suggest malingering.,Medium,Abnormal Psychology,Chapter 9,Chapter 9
"A clinician assessing a complex case uses a structured approach that rules out feigning, substances, medical causes, primary disorders, stress-related residual categories, and finally considers whether no mental disorder is present. This approach best reflects:",A purely psychoanalytic assessment,A differential diagnosis framework,A projective testing procedure,A behavioral activation protocol,2,Systematic elimination of alternative explanations reflects a structured differential diagnosis process. MOCK EXAM- ABNORMAL PSYCHOLOGY EXAM 10,Medium,Abnormal Psychology,Chapter 9,Chapter 9
"A 23-year-old woman reports that for the past 7 months she has worried excessively about her grades, her parents' health, and minor mistakes at work. She finds it difficult to control the worry and reports muscle tension, irritability, and poor sleep. Which diagnosis is most consistent with the presentation?",Panic disorder,Generalized anxiety disorder,Adjustment disorder with anxiety,Obsessive-compulsive disorder,2,"The presentation involves excessive, difficult-to-control worry across multiple domains for more than 6 months accompanied by physical and cognitive symptoms such as muscle tension and sleep disturbance, which defines generalized anxiety disorder.",Medium,Abnormal Psychology,Chapter 10,Chapter 10
"A client says he has sudden attacks of intense fear accompanied by palpitations, dizziness, trembling, and fear of dying. He has begun avoiding buses, malls, and bridges because escape may be difficult if another attack occurs. Which diagnosis best accounts for both the attacks and the avoidance?",Specific phobia,Social anxiety disorder,Panic disorder with agoraphobia,Illness anxiety disorder,3,The combination of recurrent panic attacks and avoidance of situations due to fear of difficulty escaping or getting help is characteristic of panic disorder with agoraphobic avoidance.,Medium,Abnormal Psychology,Chapter 10,Chapter 10
A 9-year-old child speaks freely at home but remains silent in school despite understanding the language used there. This pattern has persisted for several months and interferes with classroom participation. Which diagnosis is most likely?,Autism spectrum disorder,Social anxiety disorder,Selective mutism,Oppositional defiant disorder,3,"The consistent failure to speak in specific social settings despite speaking in others, with functional impairment, is the hallmark of selective mutism.",Medium,Abnormal Psychology,Chapter 10,Chapter 10
A college student experiences intense fear only when required to speak in front of the class because she believes others will judge her negatively. She is otherwise socially comfortable with close friends. Which diagnosis is most appropriate?,Agoraphobia,Social anxiety disorder,Panic disorder,Avoidant personality disorder,2,"The fear is specific to situations involving possible negative evaluation, particularly performance situations, which is characteristic of social anxiety disorder.",Medium,Abnormal Psychology,Chapter 10,Chapter 10
"A man avoids dogs because he becomes immediately fearful on seeing one, even when he knows the dog is harmless. His fear is persistent, excessive, and restricted to that object. Which diagnosis is most consistent?",Specific phobia,Generalized anxiety disorder,Separation anxiety disorder,Obsessive-compulsive disorder,1,"The excessive, persistent fear triggered by a specific object and resulting in avoidance is characteristic of specific phobia.",Medium,Abnormal Psychology,Chapter 10,Chapter 10
A 34-year-old repeatedly checks whether the stove is off for over 2 hours each night because he fears causing a fire. He recognizes the behavior is excessive but feels unable to resist. Which feature best distinguishes this condition from generalized worry?,Symptoms are always ego-syntonic,The fear is limited to social humiliation,Repetitive compulsive rituals are present,Insight is absent in all cases,3,The presence of repetitive behaviors performed to reduce anxiety distinguishes obsessive-compulsive disorder from generalized anxiety.,Medium,Abnormal Psychology,Chapter 10,Chapter 10
A woman is preoccupied with the belief that her nose is deformed despite minimal observable irregularity. She repeatedly checks mirrors and seeks cosmetic procedures. Which diagnosis is most likely?,Somatic symptom disorder,Illness anxiety disorder,Body dysmorphic disorder,"Delusional disorder, grandiose type",3,Preoccupation with perceived defects in appearance along with repetitive checking behaviors is characteristic of body dysmorphic disorder.,Medium,Abnormal Psychology,Chapter 10,Chapter 10
"A patient persistently has difficulty discarding old newspapers, broken appliances, and empty containers because she feels a need to save them. Her apartment has become unusable. Which diagnosis is most appropriate?",Obsessive-compulsive personality disorder,Hoarding disorder,Major neurocognitive disorder,Schizoid personality disorder,2,Persistent difficulty discarding possessions regardless of value leading to clutter and impairment is diagnostic of hoarding disorder.,Medium,Abnormal Psychology,Chapter 10,Chapter 10
A teenager repeatedly pulls out her hair when tense and feels relief afterward. She has noticeable hair loss and has tried unsuccessfully to stop. Which diagnosis best fits?,Excoriation disorder,Trichotillomania,Tic disorder,Nonsuicidal self-injury,2,Recurrent hair pulling with attempts to stop and associated tension and relief is characteristic of trichotillomania.,Medium,Abnormal Psychology,Chapter 10,Chapter 10
A man repeatedly picks at minor skin irregularities until lesions develop. He spends considerable time doing this and feels increasing tension before the act. Which diagnosis is most likely?,Delusional disorder,Factitious disorder,Excoriation disorder,Somatic symptom disorder,3,Recurrent skin picking resulting in lesions and distress defines excoriation disorder.,Medium,Abnormal Psychology,Chapter 10,Chapter 10
"A survivor of a typhoon has intrusive memories, nightmares, exaggerated startle response, and avoidance of reminders for 3 weeks after the event. Which diagnosis is most appropriate?",Adjustment disorder,Acute stress disorder,Posttraumatic stress disorder,Generalized anxiety disorder,2,Trauma-related symptoms lasting less than one month are consistent with acute stress disorder.,Medium,Abnormal Psychology,Chapter 10,Chapter 10
"A woman continues to experience intrusive recollections, emotional numbing, hypervigilance, and avoidance 5 months after a violent assault. Which diagnosis is most likely?",Acute stress disorder,Posttraumatic stress disorder,Panic disorder,Dissociative amnesia,2,Persistent trauma-related symptoms beyond one month support a diagnosis of PTSD.,Medium,Abnormal Psychology,Chapter 10,Chapter 10
A employee develops low mood and anxiety 1 month after job loss. The symptoms cause distress but do not meet full criteria for a depressive or anxiety disorder and are clearly linked to the stressor. Which diagnosis is most fitting?,Major depressive disorder,Persistent depressive disorder,Adjustment disorder,Cyclothymic disorder,3,Emotional or behavioral symptoms in response to an identifiable stressor that do not meet criteria for another disorder define adjustment disorder.,Medium,Abnormal Psychology,Chapter 10,Chapter 10
"A client presents with paralysis of one arm after a heated family conflict. Neurological evaluation does not support a medical explanation, and the symptom is incompatible with recognized neurological disease. Which diagnosis is most likely?",Illness anxiety disorder,Somatic symptom disorder,Conversion disorder,Factitious disorder imposed on self,3,Neurological symptoms incompatible with medical findings following psychological stress indicate conversion disorder.,Medium,Abnormal Psychology,Chapter 10,Chapter 10
A man repeatedly seeks medical consultation for fears of having cancer despite minimal symptoms and repeated reassurance. His main problem is fear of illness rather than distress about actual symptoms. Which diagnosis is most likely?,Illness anxiety disorder,Somatic symptom disorder,Panic disorder,Delusional disorder,1,Preoccupation with having a serious illness despite minimal symptoms and reassurance is characteristic of illness anxiety disorder.,Medium,Abnormal Psychology,Chapter 10,Chapter 10
"A patient reports chronic pain and gastrointestinal discomfort. She spends much of the day catastrophizing these symptoms and frequently seeks reassurance, although the medical findings are limited. Which diagnosis best fits?",Conversion disorder,Somatic symptom disorder,Illness anxiety disorder,Factitious disorder,2,"Excessive thoughts, feelings, or behaviors related to distressing physical symptoms define somatic symptom disorder.",Medium,Abnormal Psychology,Chapter 10,Chapter 10
"A woman intentionally contaminates her urine sample so that she will be admitted for further treatment and receive attention from medical staff, but there is no obvious external gain. Which diagnosis is most consistent?",Malingering,Factitious disorder imposed on self,Somatic symptom disorder,Illness anxiety disorder,2,Intentional falsification of symptoms without external reward to assume a sick role is characteristic of factitious disorder.,Medium,Abnormal Psychology,Chapter 10,Chapter 10
A defendant exaggerates auditory hallucinations during a court-ordered evaluation in hopes of being found unfit to stand trial. Which is the best classification?,Factitious disorder,Schizophreniform disorder,Malingering,Brief psychotic disorder,3,Intentional exaggeration of symptoms for external gain such as avoiding legal consequences defines malingering.,Medium,Abnormal Psychology,Chapter 10,Chapter 10
"A woman cannot recall important autobiographical information surrounding a traumatic event, but there is no evidence of a neurological disorder. Which diagnosis is most likely?",Dissociative identity disorder,Dissociative amnesia,Delirium,Posttraumatic stress disorder,2,"Inability to recall important personal information, usually trauma-related, without neurological cause defines dissociative amnesia.",Medium,Abnormal Psychology,Chapter 10,Chapter 10
"A man says, ""Sometimes I feel detached from myself, as if I am observing my life from outside my body, and the world looks unreal."" Reality testing remains intact. Which diagnosis best fits?",Schizophrenia,Depersonalization/derealization disorder,Delusional disorder,Dissociative amnesia,2,Persistent experiences of detachment from self or surroundings with intact reality testing define depersonalization/derealization disorder.,Medium,Abnormal Psychology,Chapter 10,Chapter 10
"A client reports hearing two voices conversing about him, has disorganized speech, diminished emotional expression, and marked functional decline for 8 months. Which diagnosis is most likely?",Schizophreniform disorder,Schizophrenia,Delusional disorder,Brief psychotic disorder,2,The presence of multiple psychotic symptoms with functional decline lasting more than 6 months supports schizophrenia.,Medium,Abnormal Psychology,Chapter 10,Chapter 10
"A previously healthy adult develops hallucinations, delusions, and disorganized speech lasting 3 weeks following a severe stressor, then returns to premorbid functioning. Which diagnosis is most consistent?",Brief psychotic disorder,Delusional disorder,Schizophrenia,Schizoaffective disorder,1,Sudden onset of psychosis lasting less than one month with full return to baseline is characteristic of brief psychotic disorder.,Medium,Abnormal Psychology,Chapter 10,Chapter 10
