Question,Choice 1,Choice 2,Choice 3,Choice 4,Correct Answer (1-4),Explanation,Difficulty,Subject,Chapter,Topic
Which research design is most effective in separating age effects from cohort effects?,cross-sectional,longitudinal,sequential,correlational,3,Sequential designs combine methods to distinguish age-related changes from cohort influences.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
A researcher repeatedly measures how a child learns a new task over several trials in a short period. This is:,longitudinal method,microgenetic method,experimental design,ethnographic study,2,Microgenetic methods capture rapid changes during learning over short periods.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
Which principle ensures that participants are not exposed to unnecessary harm during research?,justice,beneficence,fidelity,autonomy,2,Beneficence requires minimizing harm and maximizing participant welfare.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
A researcher conceals the true purpose of a study but explains it afterward. This process is called:,standardization,manipulation,debriefing,anonymization,3,Debriefing involves explaining the true nature of the study after participation.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
A trait that appears only when both alleles are identical is:,dominant,recessive,polygenic,multifactorial,2,Recessive traits are expressed only when two identical alleles are present.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
Identical twins who are raised apart still show similarities in personality. This supports:,environmental determinism,genetic influence,cultural relativism,social learning only,2,Similarities despite different environments indicate strong genetic contributions.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
Which prenatal complication involves improper implantation of the placenta?,ectopic pregnancy,placenta previa,teratogenesis,gestational diabetes,2,Placenta previa occurs when the placenta blocks the cervical opening.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
A pregnant woman experiences severe stress. The fetus is at risk primarily due to:,increased nutrient intake,hormonal changes affecting development,improved oxygenation,reduced blood circulation,2,Maternal stress hormones can negatively influence fetal development.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
Which nutrient deficiency is strongly associated with neural tube defects?,iron,calcium,folic acid,vitamin C,3,Folic acid is essential for proper neural tube development.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
Which factor most strongly predicts neonatal survival?,birth order,birth weight,parental education,infant temperament,2,Higher birth weight is strongly associated with increased survival rates.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
A newborn turns its head toward a touch on the cheek. This is the:,Babinski reflex,rooting reflex,Moro reflex,grasp reflex,2,The rooting reflex helps infants locate a food source.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
Which sense is least developed at birth?,vision,hearing,smell,touch,1,Vision is the least mature sensory system at birth.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
An infant recognizes their caregiver's voice shortly after birth. This ability develops primarily through:,postnatal learning,prenatal experience,conditioning after birth,imitation,2,Fetuses can hear and learn sounds before birth.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
The concept of intermodal perception refers to:,combining information from multiple senses,focusing attention on one stimulus,ignoring irrelevant stimuli,reflexive responses,1,Intermodal perception integrates sensory inputs across modalities.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
A baby learns that shaking a rattle produces sound. This is an example of:,operant conditioning,classical conditioning,habituation,sensitization,1,The baby learns through consequences of behavior.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
"When infants modify schemas based on new experiences, this is called:",assimilation,accommodation,equilibration,conservation,2,Accommodation involves changing schemas to fit new information.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
A toddler pretends a block is a phone. This demonstrates:,symbolic thought,egocentrism,centration,irreversibility,1,Symbolic thinking allows one object to represent another.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
A child insists the moon is following them. This reflects:,animism,centration,egocentrism,transductive reasoning,3,Egocentrism involves inability to distinguish one's perspective from reality.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
A child believes breaking more cups is worse than breaking one cup accidentally. This reflects:,moral relativism,heteronomous morality,autonomous morality,moral disengagement,2,Young children judge actions based on consequences rather than intent.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
A child improves reading skills through guided support from a teacher. This reflects:,conditioning,scaffolding,imprinting,habituation,2,Scaffolding involves guided support from a more knowledgeable individual to enhance learning.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
Which factor most influences school readiness?,genetic intelligence alone,early learning experiences,birth order,gender,2,Exposure to stimulating and supportive environments prepares children for school tasks.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
A child with ADHD struggles mainly with:,emotional attachment,attention regulation,language development,moral reasoning,2,ADHD is primarily characterized by difficulties in sustaining attention and controlling impulses.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
A child who is both assertive and cooperative is likely to be:,rejected,neglected,popular,controversial,3,"Social competence, including assertiveness and cooperation, is associated with peer acceptance.",Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
A child imitates aggressive behavior seen in media. This supports:,psychoanalytic theory,social learning theory,cognitive theory,maturation theory,2,Behavior is learned through observation and imitation of models.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
Which statement best describes puberty as a developmental process?,It is a single event completed in one month.,It is a biologically driven transition involving hormonal and physical maturation.,It occurs at the same age for all adolescents.,It affects only physical growth and not behavior.,2,Puberty is a gradual biological process involving hormonal changes and physical development.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
Early-maturing boys are often viewed by peers as:,less competent and socially immature,physically weaker and more dependent,more confident and socially mature,less likely to engage in risk-taking,3,Early maturation in boys is often associated with higher social status and confidence.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
"Which brain region is especially linked to planning, impulse control, and decision-making in adolescence?",medulla,cerebellum,prefrontal cortex,occipital lobe,3,The prefrontal cortex is responsible for executive functions and matures during adolescence.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
The tendency of adolescents to believe their feelings are unique and incomprehensible to others is called:,personal fable,object permanence,social referencing,reaction formation,1,Adolescents often believe their experiences are unique and not understood by others.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
Which is the best example of formal operational thinking?,A child groups objects by color.,An adolescent reasons through hypothetical scientific problems.,A toddler searches for a hidden toy.,A preschooler engages in pretend play.,2,Formal operations involve abstract and hypothetical reasoning.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
A teenager argues that a rule should be evaluated according to fairness rather than simple obedience. This reflects movement toward:,preconventional reasoning,postconventional reasoning,heteronomous morality,conditioned compliance,2,Postconventional reasoning involves evaluating rules based on ethical principles.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
Marcia's identity status involving commitment after exploration is:,diffusion,foreclosure,achievement,moratorium,3,Identity achievement follows exploration and commitment.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
An adolescent who has not explored career options and shows little concern about future plans is in identity:,diffusion,achievement,foreclosure,moratorium,1,Diffusion reflects lack of both exploration and commitment.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
Which parental style is most consistently associated with lower adolescent misconduct and stronger self-regulation?,authoritarian,authoritative,permissive,uninvolved,2,"Authoritative parenting combines warmth and control, promoting positive outcomes.",Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
A youth joins a peer group mainly to gain approval and belonging. This behavior most directly reflects the developmental importance of:,attachment in infancy,peer affiliation in adolescence,object permanence,reflex development,2,Peer relationships are central to social development during adolescence.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
Emerging adulthood is most often marked by:,complete role stability,identity exploration and instability,universal marriage and parenthood,declining cognitive flexibility,2,Emerging adulthood involves exploration in identity and life directions.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
Which term refers to thinking that integrates logic with practical experience and ambiguity in adulthood?,preoperational thought,postformal thought,sensorimotor thought,concrete symbolism,2,Postformal thought reflects flexible and realistic reasoning.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
A young adult chooses a job that offers lower salary but stronger alignment with personal values. This best reflects:,crystallized intelligence,postformal reasoning,reaction formation,stranger anxiety,2,This decision shows integration of values and practical reasoning.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
Sternberg's practical intelligence is best demonstrated when a person:,memorizes vocabulary definitions,solves everyday real-world problems effectively,recalls childhood events accurately,completes abstract analogies quickly,2,Practical intelligence involves solving real-life problems.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
A college student who struggles academically during the first semester but gradually adjusts to campus demands is showing:,role diffusion,developmental adaptation,learned helplessness,irreversible decline,2,Adjustment to new demands reflects adaptive development.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
"In Erikson's theory, the main psychosocial challenge of young adulthood is:",autonomy versus shame,identity versus role confusion,intimacy versus isolation,generativity versus stagnation,3,Young adults seek meaningful relationships.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
Which factor is most associated with strong relationship satisfaction in young adulthood?,absolute absence of conflict,rigid role expectations,effective communication and mutual commitment,identical personalities in all areas,3,Healthy communication strengthens relationships.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
Parenthood is often considered a developmental turning point because it commonly involves:,immediate loss of adult identity,permanent decline in cognitive ability,"reorganization of roles, responsibilities, and relationships",elimination of all marital conflict,3,Parenthood reshapes life roles and priorities.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
Which statement best reflects developmental views of adulthood?,Personality stops changing after adolescence.,Adult development involves continuing adaptation across life roles.,Growth in adulthood is purely biological.,Adulthood is more stable than childhood in every domain.,2,Development continues throughout adulthood.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
A person in midlife begins mentoring younger coworkers and investing in community projects. This best illustrates:,intimacy,initiative,generativity,despair,3,Generativity involves contributing to future generations.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
Which of the following is most typical of fluid intelligence in midlife?,It reflects accumulated knowledge.,It often declines earlier than crystallized intelligence.,It increases steadily into late adulthood.,It is unrelated to processing speed.,2,"Fluid intelligence, which involves speed and novel problem solving, tends to decline earlier than knowledge-based abilities.",Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
A 48-year-old performs very well in job tasks requiring expert judgment built over decades. This is best explained by:,synaptic pruning,reflective abstraction,expertise,overregularization,3,Expertise develops through accumulated experience and improves performance in familiar domains.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
Which statement about menopause is most accurate?,It is identical across all women and cultures.,It is purely psychological.,Its meaning and experience are influenced by biological and cultural factors.,It marks the end of all well-being in midlife.,3,Menopause is shaped by both physiological processes and sociocultural context.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
"The ""sandwich generation"" refers to adults who are:",balancing college and work,caring for children while also supporting aging parents,living with siblings in late adulthood,raising grandchildren exclusively,2,The sandwich generation manages dual caregiving roles for younger and older family members.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
Which midlife change is most likely to promote psychological well-being?,narrowing all social roles,maintaining meaningful commitments and flexibility,avoiding reflection on life choices,denying all physical changes,2,Flexibility and continued engagement are linked to positive midlife adjustment.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
"Late adulthood is often divided into ""young-old,"" ""old-old,"" and ""oldest-old"" primarily to reflect:",fixed personality types,broad variability among older adults,moral development stages,different reflex patterns,2,These categories acknowledge diversity in functioning and experience among older adults.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
Which theory proposes that aging results partly from accumulated biological wear and damage?,psychoanalytic theory,wear-and-tear theory,social clock theory,activity theory,2,Wear-and-tear theory explains aging as the result of accumulated physical damage over time.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
Presbyopia refers to age-related difficulty with:,hearing high-pitched sounds,sleeping through the night,focusing on near objects,balance and gait only,3,Presbyopia is the decline in the eye's ability to focus on close objects.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
Which memory system tends to remain relatively stronger in normal aging compared with working memory and processing speed?,sensory register,episodic memory,semantic memory,short-term rehearsal only,3,Knowledge-based memory (semantic) is more preserved than speed-dependent memory systems.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
Wisdom in late adulthood is best understood as:,perfect memory for facts,broad and reflective judgment about life matters,absence of emotional distress,high processing speed only,2,"Wisdom involves insight, reflection, and sound judgment rather than speed or memory alone.",Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
Which statement best reflects activity theory of aging?,Older adults adjust best by withdrawing from all major roles.,Satisfaction in later life is associated with continued engagement in meaningful activities.,Aging is controlled entirely by genetics.,Social participation is harmful in old age.,2,Activity theory states that staying active promotes life satisfaction in old age.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
"A retired adult who volunteers, maintains hobbies, and nurtures friendships is best illustrating:",disengagement,activity theory,role confusion,learned dependency,2,Continued involvement in meaningful roles reflects activity theory principles.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
Which factor is strongly associated with successful aging?,complete avoidance of loss,adaptation through selective optimization with compensation,refusal to accept change,isolation from younger generations,2,Successful aging involves adapting through strengths and compensating for losses.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
An older adult who uses a notebook and phone reminders to manage reduced memory is showing:,fixation,compensation,accommodation failure,animism,2,Using aids to offset decline reflects compensatory strategies.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
"In Erikson's framework, an older adult who accepts both achievements and regrets with a sense of wholeness demonstrates:",stagnation,ego integrity,foreclosure,isolation,2,Ego integrity reflects acceptance of one's life as meaningful.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
Which statement best reflects contemporary views on grief?,All mourners progress through identical stages.,Grief follows a fixed timeline.,Grief varies across individuals and cultures.,Continuing bonds are always unhealthy.,3,Modern perspectives recognize variability in grief responses.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
Which situation best illustrates ambiguous loss?,Death after illness,Disappearance of a loved one,Retirement,Graduation,2,Ambiguous loss lacks closure and clarity.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
A terminally ill patient reviewing life experiences to find meaning is engaging in:,life review,habituation,reinforcement,projection,1,Life review helps integrate experiences and achieve meaning.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
Which issue most directly involves ethical considerations in late adulthood?,vocabulary development,right-to-die decisions,reflexes,play behavior,2,End-of-life decisions involve ethical dilemmas about autonomy and care.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
A young child believes a dead person can still feel hunger. This reflects:,formal reasoning,mature understanding of death,incomplete concept of death,postformal thought,3,Young children lack full understanding of death's permanence.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
A psychologist advertises guaranteed results for therapy. This is unethical because it involves:,lack of warmth,deceptive statements,weak reinforcement,delayed consent,2,Guaranteeing outcomes is misleading and violates ethical standards.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
A practitioner works outside their training without consultation. This violates:,competence,autonomy,conditioning,adaptation,1,Ethical practice requires working within one's professional competence.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
"Under RA 10029, a psychometrician may properly:",provide psychotherapy,administer psychological tests within scope,diagnose independently,perform all psychologist duties,2,Psychometricians are authorized to administer and score tests within legal limits.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
A client expresses intent to harm themselves. The psychologist should:,keep it confidential,take necessary steps to protect life,terminate immediately,ignore the threat,2,Ethical duty allows breaching confidentiality to prevent harm.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
A psychometrician is asked to interpret complex results beyond training. The best response is to:,proceed anyway,guess cautiously,refer to a qualified professional,release raw data only,3,Ethical practice requires staying within competence.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
Which best reflects informed consent?,explaining after service,providing clear information before service,only written consent,optional explanation,2,Informed consent ensures understanding before participation.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
Leaving client records unsecured violates:,boundaries,confidentiality,reinforcement,learning,2,Client information must be protected.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
"In third-party assessment, the psychologist must clarify:",only fees,role and limits of confidentiality,client's personality,test length,2,Ethical clarity is required in third-party contexts.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
A psychologist experiencing impairment should:,continue unchanged,seek help and adjust duties,ignore it,deny it,2,Ethical codes require addressing impairment.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
Observing a colleague's harmful ethical violation requires:,ignoring,gossiping,appropriate reporting,public posting,3,Ethical responsibility includes addressing violations.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
Improvement after early deprivation supports:,fixation,plasticity,rigidity,determinism,2,Development can change with experience.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
Cultural differences in child roles illustrate:,biology only,cultural context,fixed intelligence,maturation only,2,Culture shapes developmental expectations.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
A child focuses only on height of liquid reflects:,classification,centration,abstraction,memory,2,Focusing on one feature shows centration.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
Understanding intentions in moral judgment reflects:,autonomous morality,reflex action,conditioning,imitation,1,Mature moral reasoning considers intent.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
Learning gender roles through observation reflects:,instinct,modeling,reflex,heredity,2,Social learning explains gender behavior.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
"A toddler insisting ""I do it myself"" reflects:",initiative,industry,autonomy,intimacy,3,Toddlers seek independence.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
Different performance in different settings reflects:,context,deficiency,disorder,delay,1,Environment affects behavior.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
Adolescent risk-taking reflects:,full control maturity,brain development imbalance,no peer influence,lack of reasoning,2,Reward systems mature earlier than control systems.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
Changing careers in adulthood reflects:,regression,reorganization,fixation,immaturity,2,Adults adapt and redefine identity.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
Crystallized intelligence involves:,speed,accumulated knowledge,reflex,attention,2,It reflects learned knowledge.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
Uneven decline in cognition reflects:,total decline,differential aging,no change,regression,2,Different abilities decline at different rates.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
Healthy adjustment after loss reflects:,pathology,adaptation,denial,failure,2,Adjusting and rebuilding is healthy grief.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
Effects of life transitions over time reflect:,microsystem,exosystem,chronosystem,macrosystem,3,Chronosystem involves time-based influences.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
Accurate assessment requires:,single test,multiple sources,quick diagnosis,ignoring context,2,Comprehensive assessment improves validity.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
Growth vs development distinction:,emotional vs physical,identical,quantitative vs qualitative,unrelated,3,Growth is size change; development is functional change.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
Understanding part-whole relationships reflects:,logic,class inclusion,memory,imitation,2,Recognizing subsets within a whole.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
Resilience means:,no adversity,positive adaptation,fixed trait,independence only,2,Resilience is coping effectively despite adversity.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
Using inappropriate norms reflects:,security issue,validity problem,consent issue,financial issue,2,Wrong norms reduce accuracy.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
Exploitation is best illustrated by:,referral,financial pressure,consent,consultation,2,Taking advantage of vulnerability is unethical.,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
Ethical telepractice requires:,ignoring issues,managing limitations and protecting confidentiality,recording without consent,using public apps,2,Ethical care includes safeguarding client welfare and privacy. DEVELOPMENTAL PSYCHOLOGY EXAM 11,Medium,Developmental Psychology,Chapter 10,Chapter 10 Set 10
A developmental researcher argues that childhood and adolescence are not fixed natural categories but are partly shaped by cultural expectations and historical conditions. This view is most consistent with the idea that developmental periods are:,genetically programmed,social constructions,biologically invariant,psychometrically derived,2,Developmental periods such as childhood and adolescence are considered social constructions because their meaning and boundaries vary across cultures and historical eras.,Medium,Developmental Psychology,Chapter 11,Chapter 11 Set 11
Which situation best illustrates a nonnormative influence on development?,Menarche during early adolescence,Entering school at the usual age,Being displaced by a sudden earthquake,Age-related decline in visual acuity,3,"A nonnormative influence is an unusual event that happens irregularly and affects a person's development in a distinctive way, such as disaster-related displacement.",Medium,Developmental Psychology,Chapter 11,Chapter 11 Set 11
"A psychologist wants to understand how experiences in home, school, peer group, and larger culture jointly shape a child's adjustment. Which theorist's framework is most directly applicable?",Bronfenbrenner,Skinner,Kohlberg,Hayflick,1,"Bronfenbrenner's ecological systems approach explains development through interacting environmental systems such as family, school, peers, and culture.",Medium,Developmental Psychology,Chapter 11,Chapter 11 Set 11
"In developmental research, the major strength of a longitudinal design is that it:",eliminates sample bias completely,reveals individual continuity and change over time,is faster than cross-sectional research,cannot be affected by attrition,2,"Longitudinal research follows the same individuals across time, allowing direct observation of developmental continuity and change.",Medium,Developmental Psychology,Chapter 11,Chapter 11 Set 11
Which is the clearest example of a natural experiment in developmental psychology?,Randomly assigning children to sleep-deprived and well-rested groups,Observing age differences in grief across a single survey,Studying children's coping after an unexpected typhoon affects only one region,Interviewing parents about their discipline practices,3,"A natural experiment examines development under naturally occurring conditions that researchers do not manipulate, such as disaster exposure.",Medium,Developmental Psychology,Chapter 11,Chapter 11 Set 11
"A researcher conducts in-depth observation of a small indigenous community to understand beliefs about pregnancy, childbirth, and child-rearing. The method is best described as:",correlational design,ethnographic study,sequential design,psychometric testing,2,"Ethnographic studies involve detailed observation and cultural immersion to understand beliefs, practices, and meaning systems in context.",Medium,Developmental Psychology,Chapter 11,Chapter 11 Set 11
Which statement best captures the principle of plasticity in development?,Early experiences rigidly determine adult functioning.,"Development can be modified by experience, although within limits.",Only children show developmental change.,Aging eliminates the possibility of improvement.,2,"Plasticity means development is open to change through experience, training, and context, though such change is not unlimited.",Medium,Developmental Psychology,Chapter 11,Chapter 11 Set 11
"A developmental scientist emphasizes description, explanation, prediction, and intervention as major goals of the field. Which statement is most accurate?",Intervention is always the first goal of developmental science.,Developmental science is limited to describing age trends.,The field seeks both understanding and practical application.,Prediction is impossible in human development.,3,"Developmental science aims to describe, explain, predict, and sometimes intervene, making it both scientific and applicable.",Medium,Developmental Psychology,Chapter 11,Chapter 11 Set 11
A newborn's father is 49 years old and the mother is 25. Which statement is most accurate regarding paternal influences before birth?,Only maternal factors matter in prenatal development.,Paternal age and exposures can also contribute to developmental risk.,Fathers influence development only after birth.,Paternal factors matter only for personality traits.,2,"Prenatal development is influenced not only by maternal factors but also by paternal age, genetics, and environmental exposures.",Medium,Developmental Psychology,Chapter 11,Chapter 11 Set 11
Which prenatal period is marked by the most rapid differentiation of major organs and body systems?,germinal,neonatal,embryonic,infancy,3,"The embryonic period is the phase in which major organs and body systems are rapidly forming, making it highly sensitive to developmental disruption.",Medium,Developmental Psychology,Chapter 11,Chapter 11 Set 11
A fetus begins to respond differently to the mother's voice than to unfamiliar voices. This finding most directly supports the view that:,learning and memory begin only after birth,prenatal sensory learning is possible,fetuses cannot discriminate speech patterns,cognition is absent before language develops,2,Differential response to the mother's voice shows that learning and memory processes begin before birth.,Medium,Developmental Psychology,Chapter 11,Chapter 11 Set 11
A pregnant woman reports heavy smoking and high stress. Which outcome is most directly associated with these prenatal risks?,increased chance of low birth weight,guaranteed intellectual disability,elimination of genetic influence,faster motor maturation after birth,1,Maternal smoking and high stress are associated with elevated risk for low birth weight and related developmental vulnerabilities.,Medium,Developmental Psychology,Chapter 11,Chapter 11 Set 11
Which statement about assisted reproductive technologies is most accurate?,They guarantee a single birth with no medical complications.,They may increase the likelihood of multiple births and related risks.,They eliminate the importance of prenatal care.,They prevent all chromosomal abnormalities.,2,"Assisted reproductive technologies can increase the probability of multiple births, which are associated with higher prenatal and perinatal risk.",Medium,Developmental Psychology,Chapter 11,Chapter 11 Set 11
"A nurse explains that a newborn delivered two weeks before the expected date and weighing 2,100 grams faces elevated developmental risk partly because of:",postmaturity,low birth weight,tertiary circular reactions,overregularization,2,"A birth weight of 2,100 grams falls within the low-birth-weight range, which is associated with greater developmental and medical risk.",Medium,Developmental Psychology,Chapter 11,Chapter 11 Set 11
Which statement best reflects contemporary understanding of childbirth practices?,Cesarean delivery is always safer than vaginal delivery.,Medicated and nonmedicated childbirth each have potential benefits and limitations.,Electronic fetal monitoring is unnecessary in all deliveries.,Cultural practices have no relevance to childbirth experiences.,2,"Contemporary developmental understanding recognizes that childbirth methods differ in risks and benefits depending on medical need, context, and preference.",Medium,Developmental Psychology,Chapter 11,Chapter 11 Set 11
A newborn briefly turns the head toward a touch on the cheek and begins sucking. This behavior most clearly illustrates:,symbolic representation,reflexive adaptation,social smiling,deferred imitation,2,Rooting and sucking are neonatal reflexes that support survival and early adaptation outside the womb.,Medium,Developmental Psychology,Chapter 11,Chapter 11 Set 11
"A pediatrician tells parents that a newborn's behavioral state shifts among quiet sleep, active sleep, drowsiness, alert inactivity, waking activity, and crying. This information is most useful because:","newborn arousal states relate to feeding, soothing, and early interaction",arousal states determine permanent temperament,only crying states are developmentally meaningful,arousal states are unrelated to caregiver adjustment,1,"Understanding newborn states helps caregivers respond appropriately to feeding readiness, soothing needs, and interaction opportunities.",Medium,Developmental Psychology,Chapter 11,Chapter 11 Set 11
Which finding would most strongly support the psychometric approach to infant assessment?,Infant IQ scores perfectly predict adult occupation.,Early developmental tests can help identify children who may need intervention.,Standardized testing is useless before adolescence.,Home environments have no relation to developmental outcomes.,2,The psychometric approach values early assessment because it can identify developmental concerns and support timely intervention.,Medium,Developmental Psychology,Chapter 11,Chapter 11 Set 11
A toddler is shown how to press a sequence of buttons to make a toy light up and repeats the sequence the next day. This method assesses:,elicited imitation,conservation,class inclusion,reciprocal determinism,1,Elicited imitation measures memory by asking infants or toddlers to reproduce a sequence they have previously observed.,Medium,Developmental Psychology,Chapter 11,Chapter 11 Set 11
Which observation best illustrates cross-modal transfer?,A child learns to ride a bicycle after repeated falls.,An infant who has mouthed a pacifier later visually recognizes its shape.,A toddler uses one word to express a full sentence.,A preschooler sorts blocks by color and size.,2,Cross-modal transfer occurs when information learned through one sensory modality is recognized through another modality.,Medium,Developmental Psychology,Chapter 11,Chapter 11 Set 11
"A parent frequently labels objects, follows the infant's gaze, and talks responsively during play. This interaction most directly supports language development through:",joint attention,animism,conservation,social inhibition,1,Joint attention supports early word learning because the child and caregiver coordinate attention to the same object or event.,Medium,Developmental Psychology,Chapter 11,Chapter 11 Set 11
"According to the behaviorist approach, an infant who learns that crying brings a caregiver quickly to the crib is demonstrating:",classical conditioning only,operant conditioning,object permanence,accommodation,2,"If crying is reinforced by caregiver arrival, the behavior is maintained or strengthened through operant conditioning.",Medium,Developmental Psychology,Chapter 11,Chapter 11 Set 11
Which statement is most consistent with information-processing research in infancy?,Early attention and processing efficiency can have predictive value for later cognitive functioning.,Infant attention has no relation to later development.,Cognitive processing begins only after age 2.,Information-processing research rejects all biological influence.,1,Information-processing research suggests that early measures such as habituation speed and attentional efficiency may relate to later cognition.,Medium,Developmental Psychology,Chapter 11,Chapter 11 Set 11
A toddler kisses a doll goodnight after watching a parent do so earlier in the day. This behavior is the strongest evidence of:,deferred imitation,circular reaction,sociometric status,egocentric speech,1,"Deferred imitation occurs when a child reproduces an observed act after a delay, demonstrating representational memory.",Medium,Developmental Psychology,Chapter 11,Chapter 11 Set 11
