Question,Choice 1,Choice 2,Choice 3,Choice 4,Correct Answer (1-4),Explanation,Difficulty,Subject,Chapter,Topic
A developmental principle important in understanding neurodevelopmental disorders is that:,Later-acquired skills always develop normally even if early skills are disrupted,Delays in one early skill may interfere with mastery of later skills,Neurodevelopmental disorders remain fixed and unaffected by psychosocial influences,Early intervention has little effect because these conditions are biologically determined,2,"A core developmental psychopathology principle is that development proceeds sequentially, so disruption of early skills can impair later skill acquisition.",Medium,Abnormal Psychology,Chapter 14: Chapter 14,Chapter 14
"A child is repeatedly unable to sustain attention in class, loses school materials, forgets assignments, and interrupts others excessively. The best diagnosis is:",Specific learning disorder,Autism spectrum disorder,Attention-deficit/hyperactivity disorder,Social (pragmatic) communication disorder,3,"The pattern of inattention, disorganization, forgetfulness, and impulsive interruption is classic for ADHD.",Medium,Abnormal Psychology,Chapter 14: Chapter 14,Chapter 14
Which feature is most central to the inattentive dimension of ADHD-,Excessive fear of social evaluation,Inability to stay on task and seeming not to listen,Persistent deficits in social reciprocity with repetitive behavior,Marked impairment in articulation only,2,"DSM-consistent descriptions of inattention in ADHD include poor sustained attention, seeming not to listen, and failure to persist on tasks.",Medium,Abnormal Psychology,Chapter 14: Chapter 14,Chapter 14
Which statement regarding ADHD is most accurate-,It is always outgrown by adolescence,It affects only academic functioning,"It may persist into adulthood and impair social, academic, and occupational functioning",It cannot co-occur with other neurodevelopmental disorders functioning,3,ADHD commonly persists beyond childhood and can continue to impair functioning across settings into adulthood.,Medium,Abnormal Psychology,Chapter 14: Chapter 14,Chapter 14
"A 10-year-old performs poorly in reading despite average intelligence, adequate opportunity to learn, and no global intellectual deficit. The most appropriate diagnosis is:",Intellectual developmental disorder,Specific learning disorder,Language disorder,Autism spectrum disorder,2,Persistent academic underperformance in a circumscribed area despite adequate opportunity and without global intellectual deficit strongly supports specific learning disorder.,Medium,Abnormal Psychology,Chapter 14: Chapter 14,Chapter 14
Specific learning disorder most typically first becomes evident:,During infancy,During the years of formal schooling,Only during late adulthood,Immediately after a traumatic brain injury,2,"Specific learning disorder usually becomes apparent when formal academic demands reveal persistent impairment in reading, writing, or mathematics.",Medium,Abnormal Psychology,Chapter 14: Chapter 14,Chapter 14
Which set of difficulties is most consistent with specific learning disorder-,"Reading, written expression, and mathematics difficulties that are persistent and impairing",Hallucinations and delusions,"Hyperphagia, obesity, and sleep disturbance",Social anxiety and panic attacks only and impairing,1,These are the foundational academic domains in which specific learning disorder is identified.,Medium,Abnormal Psychology,Chapter 14: Chapter 14,Chapter 14
A student with very high intelligence earns passing grades only through extraordinary effort and extended study time because of severe impairment in reading fluency. This presentation is most consistent with:,No disorder because intelligence is above average,Specific learning disorder,Intellectual developmental disorder,Oppositional defiant disorder,2,Specific learning disorder can be diagnosed even in intellectually gifted individuals when academic performance is substantially impaired or only maintained with extraordinary effort.,Medium,Abnormal Psychology,Chapter 14: Chapter 14,Chapter 14
Which feature distinguishes autism spectrum disorder from social (pragmatic) communication disorder-,Presence of low academic motivation,"Presence of restricted, repetitive behaviors, interests, or activities",Presence of shyness in unfamiliar settings,Presence of poor handwriting,2,Restricted and repetitive behavior is the key differentiating feature separating autism spectrum disorder from social (pragmatic) communication disorder.,Medium,Abnormal Psychology,Chapter 14: Chapter 14,Chapter 14
Autism spectrum disorder is characterized by:,"Social communication deficits plus restricted, repetitive patterns of behavior, interests, or activities",Pure language delay without social difficulty,Inattention and hyperactivity without social deficits,"Deficits in intellectual functioning only interests, or activities",1,Autism spectrum disorder requires both social-communication deficits and restricted/repetitive patterns.,Medium,Abnormal Psychology,Chapter 14: Chapter 14,Chapter 14
"A clinician is evaluating an adult whose current social symptoms appear mild, but a reliable developmental history reveals longstanding restricted interests and repetitive behaviors in childhood. Which conclusion is best-",Autism spectrum disorder is ruled out because symptoms are currently mild,Autism spectrum disorder may still be diagnosed if current impairment is present,Only social anxiety disorder can be diagnosed in adulthood,Intellectual developmental disorder is the only possible diagnosis present,2,"Historical evidence of restricted/repetitive behavior can support diagnosis even if symptoms have changed with development, provided current impairment remains clinically significant.",Medium,Abnormal Psychology,Chapter 14: Chapter 14,Chapter 14
Which factor is among the best established prognostic indicators in autism spectrum disorder-,Hair color and birth order,Presence or absence of associated intellectual and language impairment,Whether the child prefers mathematics over reading,Number of siblings in the household only,2,Associated intellectual impairment and language impairment are among the strongest prognostic indicators in autism spectrum disorder.,Medium,Abnormal Psychology,Chapter 14: Chapter 14,Chapter 14
Which statement best reflects current understanding of autism spectrum disorder-,It has a single known cause in all cases,It is entirely caused by poor parenting,It likely reflects multiple biological contributions interacting with psychosocial influences,It is merely an early form of schizophrenia influences,3,"Contemporary understanding emphasizes multifactorial causation, with biological contributors interacting with psychosocial processes.",Medium,Abnormal Psychology,Chapter 14: Chapter 14,Chapter 14
"A child has severe social communication deficits, limited eye contact, insistence on sameness, and repetitive hand flapping. The best diagnosis is:",Social (pragmatic) communication disorder,Autism spectrum disorder,Language disorder,Specific learning disorder,2,"The combination of severe social communication deficits, insistence on sameness, and repetitive motor behavior is characteristic of autism spectrum disorder.",Medium,Abnormal Psychology,Chapter 14: Chapter 14,Chapter 14
Intellectual developmental disorder requires deficits in:,Intellectual functioning only,Adaptive functioning only,"Both intellectual and adaptive functioning, with onset during the developmental period",Motor coordination and vocal tics only period,3,"Intellectual developmental disorder requires deficits in general mental abilities together with impaired adaptive functioning, beginning during development.",Medium,Abnormal Psychology,Chapter 14: Chapter 14,Chapter 14
Which of the following is most essential in diagnosing intellectual developmental disorder-,A low test score alone,"Deficits in conceptual, social, and practical adaptive functioning",History of head trauma after age 25,Presence of restricted interests,2,"Adaptive functioning across conceptual, social, and practical domains is central to diagnosis and severity determination.",Medium,Abnormal Psychology,Chapter 14: Chapter 14,Chapter 14
Which diagnosis is reserved for a child under age 5 who fails to meet expected developmental milestones in several areas and cannot yet be reliably assessed for severity-,Unspecified communication disorder,Global developmental delay,Mild intellectual developmental disorder,Tourette's disorder,2,Global developmental delay is used for young children under 5 when several developmental milestones are not met and reliable severity assessment is not yet possible.,Medium,Abnormal Psychology,Chapter 14: Chapter 14,Chapter 14
Which statement regarding assessment in intellectual developmental disorder is most accurate-,Adaptive functioning is less important than IQ,Knowledgeable informants are often essential in assessing functioning across settings,Co-occurring disorders eliminate the possibility of diagnosis,Reassessment is unnecessary once an early label is assigned settings,2,Assessment of adaptive functioning often requires reports from knowledgeable informants because functioning must be judged across real-life contexts.,Medium,Abnormal Psychology,Chapter 14: Chapter 14,Chapter 14
A child with autism spectrum disorder also demonstrates clear deficits in intellectual and adaptive functioning beyond social communication problems. Which is the best diagnostic approach-,Diagnose only autism spectrum disorder,Diagnose only intellectual developmental disorder,Diagnose both if full criteria are met,Defer diagnosis until adulthood,3,DSM-based differential diagnosis permits both diagnoses when a person with autism spectrum disorder also clearly meets criteria for intellectual developmental disorder.,Medium,Abnormal Psychology,Chapter 14: Chapter 14,Chapter 14
Which communication disorder primarily involves deficits in the social use of verbal and nonverbal communication-,Speech sound disorder,Language disorder,Social (pragmatic) communication disorder,Childhood-onset fluency disorder only communication disorder,3,This disorder centers on difficulties with the social use of language and communication rather than structural language alone.,Medium,Abnormal Psychology,Chapter 14: Chapter 14,Chapter 14
"A child has never shown effective social communication, has difficulty taking turns in conversation and making inferences, but does not display restricted or repetitive behaviors. The best diagnosis is:",Autism spectrum disorder,Social (pragmatic) communication disorder,ADHD,Selective mutism communication disorder,2,Persistent deficits in social communication without restricted/repetitive behavior indicate social (pragmatic) communication disorder.,Medium,Abnormal Psychology,Chapter 14: Chapter 14,Chapter 14
"Which of the following is most important when assessing speech, language, and communication abilities-",Using only English-language tests for all clients,Ignoring bilingual background to avoid bias,Considering the client's cultural and language context,Relying exclusively on teacher impressions,3,"Speech, language, and communication assessment must consider cultural and linguistic background, especially in bilingual individuals, to avoid invalid conclusions.",Medium,Abnormal Psychology,Chapter 14: Chapter 14,Chapter 14
Developmental coordination disorder is characterized by:,Recurrent motor or vocal tics,Deficits in acquisition and execution of coordinated motor skills that interfere with daily living,Selective absence of speech in school,Repetitive intrusive thoughts and compulsions with daily living,2,Developmental coordination disorder is defined by impaired coordinated motor skill performance causing functional interference.,Medium,Abnormal Psychology,Chapter 14: Chapter 14,Chapter 14
Which presentation is most consistent with stereotypic movement disorder-,Sudden recurrent nonrhythmic vocalizations only,"Repetitive, seemingly purposeless motor behavior such as body rocking or self-biting",Fear of contamination,Persistent stuttering during oral reading only self-biting,2,"Stereotypic movement disorder involves repetitive, seemingly driven, apparently purposeless movements, sometimes with self-injury.",Medium,Abnormal Psychology,Chapter 14: Chapter 14,Chapter 14
Tourette's disorder is diagnosed when:,Only vocal tics have been present for 1 week,Multiple motor and vocal tics have been present for at least 1 year with a waxing and waning course,Repetitive hand flapping occurs in autism spectrum disorder,Motor clumsiness interferes with sports participation waxing and waning course,2,Tourette's disorder requires both motor and vocal tics over at least 1 year.,Medium,Abnormal Psychology,Chapter 14: Chapter 14,Chapter 14
"A psychometrician is asked to administer a comprehensive battery to a child with suspected autism spectrum disorder. Under Philippine ethical standards, the psychometrician should:",Use any available test as long as it is inexpensive,Select only tests relevant to referral questions and appropriate to the client's language and characteristics,Freely release raw scores to teachers upon request,Base conclusions on obsolete test results if the school prefers them language and characteristics,2,"Philippine ethical standards require judicious selection of pertinent, valid, reliable, and appropriate tests for the client and referral purpose.",Medium,Abnormal Psychology,Chapter 14: Chapter 14,Chapter 14
Which ethical practice is most appropriate when explaining assessment results to parents of a child with a neurodevelopmental disorder-,Use highly technical psychometric language to maintain professional distance,Explain findings in nontechnical language understandable to the recipients,Release all raw protocols so they can interpret results independently,Refuse to discuss limitations of the assessment,2,"Ethical communication of assessment results requires understandable explanation, especially to parents or other nonprofessionals.",Medium,Abnormal Psychology,Chapter 14: Chapter 14,Chapter 14
"A psychometrician is asked by a court-uninvolved school administrator to provide raw test scores and the child's item responses. According to Philippine ethical standards, the best response is:",Release them immediately because the school requested them,Release them only if the teacher insists,Do not release raw test data unless regulated by the court,Post them in the student record for transparency,3,"Philippine ethical standards restrict release of raw and scaled scores, item responses, and related test data except when regulated by the court.",Medium,Abnormal Psychology,Chapter 14: Chapter 14,Chapter 14
A psychometrician is asked to assess a bilingual child using a test standardized on a different linguistic group with no relevant norms. The best action is to:,Proceed without qualification because all standardized tests are equivalent,Interpret results without noting limitations,Use culturally and linguistically appropriate measures and state reservations when limits exist,Diagnose intellectual developmental disorder based on the score alone when limits exist,3,Ethical and competent assessment requires use of appropriate norms and clear qualification of conclusions when measures are limited for the client's linguistic or cultural context.,Medium,Abnormal Psychology,Chapter 14: Chapter 14,Chapter 14
Which statement best reflects an ethical limit of psychometric practice under Philippine standards-,Psychometricians may practice beyond their competence if supervised informally by peers,"Psychology practitioners must work within boundaries of competence based on education, training, supervision, and experience",Competence is determined only by years in service,"Referrals are unethical because they reduce service efficiency on education, training, supervision, and experience",2,Philippine ethics and professional regulation emphasize competence boundaries and appropriate referral when needed.,Medium,Abnormal Psychology,Chapter 14: Chapter 14,Chapter 14
A child with ADHD frequently bumps into objects and seems clumsy. Which clinical principle is most accurate-,This always confirms developmental coordination disorder,Careful observation across contexts is needed to determine whether the problem reflects distractibility or a true motor-coordination deficit,ADHD and developmental coordination disorder cannot co-occur,Motor problems in ADHD are always intentional problem reflects distractibility or a true motor-coordination deficit,2,DSM differential diagnosis notes that apparent clumsiness in ADHD may reflect distractibility and impulsivity rather than developmental coordination disorder.,Medium,Abnormal Psychology,Chapter 14: Chapter 14,Chapter 14
Which statement best differentiates repetitive behavior in obsessive-compulsive disorder from repetitive behavior in autism spectrum disorder-,Repetitive behavior occurs only in OCD,"In OCD, repetitive acts are commonly performed to reduce anxiety linked to obsessions","In autism spectrum disorder, repetitive behavior is always ego-dystonic",There is no meaningful difference obsessions,2,"In OCD, compulsions are typically performed in response to intrusive thoughts and to reduce distress, whereas repetitive behavior in autism spectrum disorder is often more stereotyped and may be reinforcing in itself.",Medium,Abnormal Psychology,Chapter 14: Chapter 14,Chapter 14
Which statement about prevalence across sex in autism spectrum disorder is most accurate-,Females never present without intellectual impairment,Females may be underrecognized because social-communication difficulties and repetitive behaviors can appear subtler or more easily masked,Males and females always show identical presentation,Diagnosis in females should be avoided unless symptoms are severe and repetitive behaviors can appear subtler or more easily masked,2,"Current DSM-5-TR text notes that females may present differently and may mask symptoms, contributing to underrecognition.",Medium,Abnormal Psychology,Chapter 14: Chapter 14,Chapter 14
Which board-relevant statement best integrates diagnosis and ethics in neurodevelopmental assessment-,A diagnosis should be based solely on one test score to improve efficiency,"Diagnostic conclusions should integrate test validity, appropriateness, context, and functional impairment",Any observed developmental delay warrants immediate permanent labeling,Confidentiality may be disregarded when parents are anxious and functional impairment,2,"Board-level assessment requires integrating psychometric data with developmental history, adaptive and functional impact, and ethical attention to validity, appropriateness, and confidentiality.",Medium,Abnormal Psychology,Chapter 14: Chapter 14,Chapter 14
"A 79-year-old patient becomes disoriented over one day, cannot sustain attention during interview, and appears lucid in the morning but markedly confused at night. Which diagnosis is most strongly suggested-",Major neurocognitive disorder due to Alzheimer's disease,Delirium,Mild neurocognitive disorder,Intellectual disability,2,"Delirium is characterized by a disturbance in attention and awareness that develops over a short period, usually hours to a few days, and tends to fluctuate during the day. The acute onset and waxing-waning course are key clues.",Medium,Abnormal Psychology,Chapter 15: Chapter 15,Chapter 15
Which feature best distinguishes major neurocognitive disorder from mild neurocognitive disorder-,Presence of any memory complaint,Cognitive decline caused only by medical illness,Interference with independence in everyday activities,Presence of behavioral disturbance,3,"Major neurocognitive disorder involves cognitive deficits that interfere with independence in everyday activities, such as managing finances or medications. Mild neurocognitive disorder allows independence to remain intact, often with compensatory effort.",Medium,Abnormal Psychology,Chapter 15: Chapter 15,Chapter 15
"A patient shows gradual decline in memory and learning, followed by worsening language difficulty, with no evidence of mixed etiology. Which diagnosis is most consistent with this pattern-",Major neurocognitive disorder due to Alzheimer's disease,Delirium due to another medical condition,Major vascular neurocognitive disorder,Factitious disorder,1,"A gradual, steadily progressive decline beginning with memory and learning and extending to additional domains is classic for Alzheimer-type major neurocognitive disorder, especially when mixed etiologies are not evident.",Medium,Abnormal Psychology,Chapter 15: Chapter 15,Chapter 15
Which cognitive pattern is especially suggestive of vascular neurocognitive disorder-,Prominent early decline in complex attention and frontal-executive functioning,Early hyperorality with relative sparing of memory,Fluctuating alertness with recurrent visual hallucinations,Isolated decline in social cognition only,1,"Vascular neurocognitive disorder is especially associated with decline in complex attention, processing speed, and frontal-executive abilities, often in relation to cerebrovascular events.",Medium,Abnormal Psychology,Chapter 15: Chapter 15,Chapter 15
"A 72-year-old presents with cognitive decline, recurrent well-formed visual hallucinations, marked fluctuations in attention, and spontaneous parkinsonian features. Which diagnosis is most likely-",Major neurocognitive disorder due to Alzheimer's disease,Major neurocognitive disorder with Lewy bodies,Major neurocognitive disorder due to traumatic brain injury,Delusional disorder,2,"Lewy body disease is strongly suggested by fluctuating cognition, recurrent well-formed visual hallucinations, and spontaneous parkinsonism after cognitive decline begins.",Medium,Abnormal Psychology,Chapter 15: Chapter 15,Chapter 15
Which combination is most characteristic of the behavioral variant of frontotemporal neurocognitive disorder-,"Aphasia, apraxia, and agnosia only","Hyperorality, disinhibition, apathy, and loss of empathy",Fluctuating consciousness and fever,Recurrent panic attacks with avoidance,2,"Behavioral variant frontotemporal neurocognitive disorder commonly presents with disinhibition, apathy or inertia, loss of sympathy or empathy, compulsive behavior, and hyperorality or dietary change.",Medium,Abnormal Psychology,Chapter 15: Chapter 15,Chapter 15
"A patient develops cognitive decline immediately after a serious head injury with loss of consciousness and posttraumatic amnesia, and the deficits persist beyond the acute phase. Which diagnosis is most appropriate-",Major or mild neurocognitive disorder due to traumatic brain injury,Major neurocognitive disorder due to Alzheimer's disease,Delirium only,Somatic symptom disorder,1,"The diagnosis requires evidence of traumatic brain injury, such as loss of consciousness or posttraumatic amnesia, with cognitive disorder presenting immediately after injury or after recovery of consciousness and persisting beyond the acute phase.",Medium,Abnormal Psychology,Chapter 15: Chapter 15,Chapter 15
Which statement about delirium is most accurate-,It typically has an insidious onset and stable course,It is diagnosed only when memory impairment is present,It involves a disturbance in attention and awareness that develops over a short period,It excludes the possibility of coexisting neurocognitive disorder period,3,"This is the essential feature of delirium: acute onset of impaired attention and awareness, typically fluctuating over hours to days.",Medium,Abnormal Psychology,Chapter 15: Chapter 15,Chapter 15
A 68-year-old with longstanding Parkinson's disease later develops gradual cognitive decline. Which factor most increases confidence that the neurocognitive disorder is due to Parkinson's disease-,Presence of prominent memory decline alone,Parkinson's disease clearly preceded cognitive decline,Neurocognitive symptoms began during intoxication,Symptoms fluctuate throughout the day,2,Diagnostic confidence increases when established Parkinson's disease clearly predates the onset of the neurocognitive disorder and no mixed etiology is evident.,Medium,Abnormal Psychology,Chapter 15: Chapter 15,Chapter 15
Which condition is most associated with subcortical dementia patterns rather than cortical patterns-,Neurocognitive disorder due to HIV infection,Neurocognitive disorder due to Alzheimer's disease,Language disorder,Delirium due to medication,1,"HIV-related neurocognitive disorder is often described as a subcortical dementia pattern, in contrast with the more cortical profile of Alzheimer-type disease.",Medium,Abnormal Psychology,Chapter 15: Chapter 15,Chapter 15
Which finding most strongly favors a diagnosis of major neurocognitive disorder over major depressive disorder with cognitive symptoms-,Sad mood and loss of appetite,Improvement of cognition after antidepressant treatment,Progressive decline documented by history or testing and impaired daily independence,Complaints of poor concentration during bereavement independence,3,"Progressive decline from a previous level, documented clinically or by testing and accompanied by interference in everyday independence, strongly supports major neurocognitive disorder rather than depression alone.",Medium,Abnormal Psychology,Chapter 15: Chapter 15,Chapter 15
"A psychometrician is asked by a physician to administer cognitive tests to an older adult suspected of dementia. Under Philippine ethical standards, which action is most appropriate-",Administer any available test as long as the physician requested it,"Use only tests that are pertinent, standardized, valid, reliable, and appropriate to the client",Release raw scores directly to the patient's relatives after testing,Provide interpretation even if the test is obsolete to the client,2,"Philippine ethical standards require judicious test selection and the use of standardized, valid, reliable, and population-appropriate tools. This is especially important in cognitive assessment where interpretation affects diagnosis and care.",Medium,Abnormal Psychology,Chapter 15: Chapter 15,Chapter 15
Which of the following is a core diagnostic feature of neurocognitive disorder with Lewy bodies-,Hyperorality,Recurrent well-formed visual hallucinations,Posttraumatic amnesia,Prominent depressive cognitions,2,"Among the core diagnostic features of Lewy body disease are recurrent well-formed visual hallucinations, fluctuating cognition, and spontaneous parkinsonism.",Medium,Abnormal Psychology,Chapter 15: Chapter 15,Chapter 15
Which statement best describes unspecified neurocognitive disorder-,It is used only for malingering cases,It is used when symptoms predominate but full criteria or etiologic clarity are not available,It is equivalent to mild neurocognitive disorder,It excludes clinically significant impairment not available,2,Unspecified neurocognitive disorder is used when neurocognitive symptoms are clinically significant but full criteria are not met or there is insufficient information to make a more specific diagnosis.,Medium,Abnormal Psychology,Chapter 15: Chapter 15,Chapter 15
"A patient has acute confusion during hospitalization, and collateral history reveals gradual memory decline over the prior year. What is the best diagnostic formulation-",Delirium only,Major neurocognitive disorder only,Delirium superimposed on a major neurocognitive disorder,Unspecified psychotic disorder,3,"A prior gradual decline suggests an underlying major neurocognitive disorder, while the acute in-hospital confusion indicates superimposed delirium.",Medium,Abnormal Psychology,Chapter 15: Chapter 15,Chapter 15
Which symptom is more typical of frontotemporal neurocognitive disorder than vascular neurocognitive disorder-,Stepwise decline after strokes,Behavioral disinhibition,Frontal-executive slowing after cerebrovascular disease,Documented cerebrovascular event preceding decline,2,"Behavioral disinhibition is a classic frontotemporal feature and helps distinguish it from vascular neurocognitive disorder, which is more tied to cerebrovascular events and executive slowing.",Medium,Abnormal Psychology,Chapter 15: Chapter 15,Chapter 15
"In major neurocognitive disorder, deficits must not occur exclusively in the context of:",Anxiety disorder,Delirium,Personality disorder,Sleep deprivation,2,DSM criteria require that major neurocognitive disorder not be diagnosed when the deficits occur exclusively during delirium.,Medium,Abnormal Psychology,Chapter 15: Chapter 15,Chapter 15
Which scenario best illustrates mild neurocognitive disorder-,A patient cannot manage medications or finances without assistance,A patient shows modest decline on testing but remains independent using compensatory strategies,A patient becomes inattentive and disoriented over 12 hours,A patient has lifelong below-average intellectual functioning compensatory strategies,2,"Mild neurocognitive disorder involves modest decline but preserved independence, often with greater effort, reminders, or compensatory strategies.",Medium,Abnormal Psychology,Chapter 15: Chapter 15,Chapter 15
"A client shows impaired cognition after heavy chronic alcohol use, and the deficits persist well beyond acute intoxication and withdrawal. Which diagnosis is most appropriate-",Alcohol intoxication,Alcohol withdrawal,Substance/medication-induced neurocognitive disorder,Delirium due to another medical condition,3,"When substance-related cognitive impairment persists long beyond acute intoxication or withdrawal, a substance/medication-induced neurocognitive disorder should be considered.",Medium,Abnormal Psychology,Chapter 15: Chapter 15,Chapter 15
Which feature most supports probable rather than possible vascular neurocognitive disorder-,The person is older than 65 years,Neuroimaging evidence of significant parenchymal injury due to cerebrovascular disease,Memory complaints from family members,Presence of depressive symptoms cerebrovascular disease,2,"Probable vascular neurocognitive disorder is supported by neuroimaging evidence of significant cerebrovascular injury, documented cerebrovascular events, or clinical-plus-genetic evidence.",Medium,Abnormal Psychology,Chapter 15: Chapter 15,Chapter 15
"A man in his 50s develops early personality change, socially inappropriate behavior, compulsive acts, and dietary changes, while memory is relatively spared initially. Which diagnosis is most likely-",Major neurocognitive disorder due to Alzheimer's disease,Behavioral variant frontotemporal neurocognitive disorder,Delirium,Adjustment disorder,2,"Early onset in the 50s with personality change, social impropriety, compulsive behavior, and dietary changes is highly suggestive of the behavioral variant of frontotemporal neurocognitive disorder.",Medium,Abnormal Psychology,Chapter 15: Chapter 15,Chapter 15
Which is the best description of intellectual disability in relation to neurocognitive disorder-,Intellectual disability is simply another name for major neurocognitive disorder,Intellectual disability begins after a decline from previous functioning in later life,"Intellectual disability begins in the developmental period, whereas neurocognitive disorder reflects decline from prior functioning",Intellectual disability cannot co-occur with neurocognitive disorder neurocognitive disorder reflects decline from prior functioning,3,"This is the key distinction: intellectual disability has developmental onset, while neurocognitive disorder is an acquired decline from a previous level of functioning.",Medium,Abnormal Psychology,Chapter 15: Chapter 15,Chapter 15
A patient demonstrates fluctuating cognition and REM sleep behavior disorder but no visual hallucinations or parkinsonism. Which diagnosis is most consistent-,Probable neurocognitive disorder with Lewy bodies,Possible neurocognitive disorder with Lewy bodies,Major neurocognitive disorder due to vascular disease,Major depressive disorder,2,"Possible Lewy body disease may be diagnosed when only one core feature or one or more suggestive features are present. Fluctuating cognition is one core feature, and REM sleep behavior disorder is a suggestive feature.",Medium,Abnormal Psychology,Chapter 15: Chapter 15,Chapter 15
Which of the following is most board-relevant regarding delirium-,It always reflects primary psychiatric illness,It is commonly irreversible,It requires careful evaluation for medical or substance causes,It is diagnosed only in elderly persons,3,"Delirium is often due to medical conditions, medications, intoxication, withdrawal, infection, dehydration, or metabolic causes, so careful etiologic workup is essential.",Medium,Abnormal Psychology,Chapter 15: Chapter 15,Chapter 15
A psychometrician is asked to explain cognitive test findings to a patient's daughter. Which is the most ethical response-,Provide all raw scores and item responses immediately,Explain findings in nontechnical language when proper permission and referral conditions are met,Refuse all communication with family under all circumstances,Send test materials through unsecured messaging for convenience conditions are met,2,"Ethical practice allows explanation of results to relatives or other authorized recipients in understandable language, provided permission and proper professional conditions are observed.",Medium,Abnormal Psychology,Chapter 15: Chapter 15,Chapter 15
Which scenario best supports neurocognitive disorder due to multiple etiologies-,Cognitive decline from only one confirmed stroke,Cognitive decline due to Alzheimer's disease with subsequent vascular contribution,Cognitive decline with unknown cause in the emergency room,Lifelong low intellectual functioning with no decline contribution,2,"Multiple etiologies are present when more than one etiologic process contributes to the neurocognitive disorder, such as Alzheimer pathology plus vascular disease.",Medium,Abnormal Psychology,Chapter 15: Chapter 15,Chapter 15
A hospitalized older adult becomes confused after infection and dehydration. What feature most strongly indicates delirium rather than Alzheimer-type major neurocognitive disorder-,Gradual deterioration over years,Short-term fluctuation in attention and awareness,Family history of dementia,Need for help with finances,2,"The hallmark of delirium is short-term onset with fluctuation in attention and awareness, often triggered by acute medical illness such as infection and dehydration.",Medium,Abnormal Psychology,Chapter 15: Chapter 15,Chapter 15
Which is most appropriate when interpreting assessment results in suspected neurocognitive disorder-,Ignore culture and situational factors because cognitive tests are objective,Interpret results only by raw score totals,"Consider validity, reliability, appropriateness, and relevant client factors",Base conclusions on obsolete norms if no newer test is available,3,"Interpretation must account for psychometric quality and contextual factors such as culture, language, test-taking ability, and situational variables, especially in cognitive assessment.",Medium,Abnormal Psychology,Chapter 15: Chapter 15,Chapter 15
"Which diagnosis is most likely when cognitive decline occurs in the setting of established Parkinson's disease, with gradual progression and no better explanation-",Neurocognitive disorder due to Parkinson's disease,Delirium due to multiple etiologies,Cyclothymic disorder,Autism spectrum disorder,1,"The disorder occurs in the setting of established Parkinson's disease, with insidious onset and gradual progression, and no better explanation.",Medium,Abnormal Psychology,Chapter 15: Chapter 15,Chapter 15
Which statement about Alzheimer-type neurocognitive disorder is most accurate-,It is typically abrupt in onset after a stroke,It commonly presents with insidious onset and gradual progression,It requires hallucinations for diagnosis,It is diagnosed only when genetic testing is positive,2,"Alzheimer-type neurocognitive disorder usually begins insidiously and progresses gradually, especially in memory and learning, then other domains.",Medium,Abnormal Psychology,Chapter 15: Chapter 15,Chapter 15
"In ethical practice, a psychometrician should release test results primarily to:",Anyone requesting them for family decision-making,"The referral source, and to others only with proper authorization and professional safeguards",Social media support groups,Employers without consent if they appear concerned professional safeguards,2,"Philippine ethical standards emphasize controlled release of results, with proper permission, clear referral context, and safeguards for confidentiality and test security.",Medium,Abnormal Psychology,Chapter 15: Chapter 15,Chapter 15
Which symptom cluster best differentiates frontotemporal neurocognitive disorder from Alzheimer-type neurocognitive disorder early in the course-,Early severe amnesia with prominent disorientation,"Prominent changes in personality, empathy, and inhibition",Recurrent clouding of consciousness over hours,Stepwise decline after infarcts,2,"Frontotemporal disease often begins with marked personality and behavioral change, loss of empathy, and disinhibition, unlike early Alzheimer disease, which more often emphasizes memory decline.",Medium,Abnormal Psychology,Chapter 15: Chapter 15,Chapter 15
Which of the following would be least consistent with a diagnosis of delirium-,Disturbance developing over hours to days,Reduced ability to direct and sustain attention,Fluctuation during the day,Stable progressive course over several years,4,A stable progressive multi-year course is least consistent with delirium and more consistent with major neurocognitive disorders such as Alzheimer's disease.,Medium,Abnormal Psychology,Chapter 15: Chapter 15,Chapter 15
A psychometrician lacks sufficient competence in a specialized geriatric cognitive instrument but is the only available provider in an emergency setting. What is the best ethical course-,Refuse all services regardless of urgency,Proceed recklessly because any help is better than none,"Provide only carefully limited emergency assistance, seek consultation, and arrange appropriate referral as soon as possible",Diagnose independently beyond one's competence because of experience with younger adults arrange appropriate referral as soon as possible,3,"Ethical standards require practice within competence, but they also allow limited emergency service so individuals are not deprived of needed care. The professional must proceed cautiously, seek competence support, and discontinue once appropriate services are available.",Medium,Abnormal Psychology,Chapter 15: Chapter 15,Chapter 15
Which diagnosis should be considered when cognitive impairment in an older adult improves significantly after successful treatment of a depressive episode-,Major neurocognitive disorder definitely due to Alzheimer's disease,Delirium due to vascular disease,Major depressive disorder with cognitive symptoms rather than a primary neurocognitive disorder,Frontotemporal neurocognitive disorder neurocognitive disorder,3,"When cognition improves significantly after successful treatment of depression, the picture is more consistent with depressive cognitive impairment than a primary progressive neurocognitive disorder.",Medium,Abnormal Psychology,Chapter 15: Chapter 15,Chapter 15
Which principle best justifies the State's authority to hospitalize a person with severe mental illness who is unable to provide for basic needs such as food and shelter-,Police power,Parens patriae,Habeas corpus,Due process,2,"Parens patriae refers to the State's authority to act as a surrogate parent for individuals who cannot act in their own best interests, such as persons with severe mental illness who cannot secure basic necessities or recognize their need for treatment.",Medium,Abnormal Psychology,Chapter 16: Chapter 16,Chapter 16
