Question,Choice 1,Choice 2,Choice 3,Choice 4,Correct Answer (1-4),Explanation,Difficulty,Subject,Chapter,Topic
"A social worker observes that an older adult wishes to remain in her own home, using home modifications and digital monitoring devices to support independence. This most directly reflects: A. Identity foreclosure B. Aging in place C. Social disengagement D. Role confusion",Identity foreclosure,Aging in place,Social disengagement,Role confusion,2,Aging in place refers to remaining in one's home and community with supports that preserve autonomy and safety.,Medium,Developmental Psychology,Chapter 18: Psychosocial Development in Late Adulthood,Psychosocial Development in Late Adulthood
Which situation is the clearest example of elder abuse- A. An older adult chooses to give money to a grandchild as a birthday gift B. A caregiver withholds food and medication and intimidates the older adult into silence C. A physician advises hospitalization after a fall D. An older adult declines to join family celebrations,An older adult chooses to give money to a grandchild as a birthday gift,A caregiver withholds food and medication and intimidates the older adult into silence,A physician advises hospitalization after a fall,An older adult declines to join family celebrations,2,"This involves neglect, coercion, and psychological abuse. It clearly constitutes elder abuse.",Medium,Developmental Psychology,Chapter 18: Psychosocial Development in Late Adulthood,Psychosocial Development in Late Adulthood
Which person is most likely to be a perpetrator of elder abuse- A. A distant neighbor with no contact B. A family member under severe strain with a history of violence or substance abuse C. A postal worker delivering pension checks D. A retired friend from a religious group,A distant neighbor with no contact,A family member under severe strain with a history of violence or substance abuse,A postal worker delivering pension checks,A retired friend from a religious group,2,"Perpetrators of elder abuse are often family members, especially when caregiver burden, violence history, mental illness, or substance abuse is present.",Medium,Developmental Psychology,Chapter 18: Psychosocial Development in Late Adulthood,Psychosocial Development in Late Adulthood
"A psychometrician assisting in an older adult assessment discovers signs suggesting financial exploitation by a relative. Under RA 10029 and the PAP Code of Ethics, the most appropriate initial professional response is to: A. Ignore the issue because it is outside all professional responsibility B. Publicly accuse the relative on social media C. Protect the client, document observations, clarify limits of confidentiality, and refer or report through proper channels when substantial harm is likely D. Disclose all details to neighbors for community awareness",Ignore the issue because it is outside all professional responsibility,Publicly accuse the relative on social media,"Protect the client, document observations, clarify limits of confidentiality, and refer or report through proper channels when substantial harm is likely",Disclose all details to neighbors for community awareness,3,"Philippine ethical standards emphasize avoiding harm, maintaining confidentiality within proper limits, acting competently, and taking appropriate steps when substantial harm is likely. Under RA 10029 and the PAP Code, the professional should act responsibly through proper channels, not through public accusation or inaction.",Medium,Developmental Psychology,Chapter 18: Psychosocial Development in Late Adulthood,Psychosocial Development in Late Adulthood
"An older client with possible cognitive impairment is being assessed. Ethically, valid informed consent is best obtained by: A. Skipping explanation because the client is old B. Using complex technical language to prove seriousness C. Providing an understandable explanation, seeking assent when needed, and obtaining permission from a legally authorized person when required by law D. Letting a family member decide without involving the client at all",Skipping explanation because the client is old,Using complex technical language to prove seriousness,"Providing an understandable explanation, seeking assent when needed, and obtaining permission from a legally authorized person when required by law",Letting a family member decide without involving the client at all,3,"Ethical practice requires informed consent using understandable language. When legal capacity is impaired, the practitioner still explains the process, seeks the client's assent where possible, and secures substitute permission when legally required.",Medium,Developmental Psychology,Chapter 18: Psychosocial Development in Late Adulthood,Psychosocial Development in Late Adulthood
"A psychometrician is asked to interpret complex neurocognitive findings in an elderly client but lacks training in geriatric assessment. The most ethical action is to: A. Proceed anyway to avoid losing the client B. Interpret only the easy parts and guess the rest C. Work within competence, seek supervision or consultation, or refer appropriately D. Allow an untrained assistant to complete interpretation",Proceed anyway to avoid losing the client,Interpret only the easy parts and guess the rest,"Work within competence, seek supervision or consultation, or refer appropriately",Allow an untrained assistant to complete interpretation,3,"RA 10029 and the PAP Code require practice within one's competence. When geriatric assessment exceeds training, consultation, supervision, or referral is ethically required.",Medium,Developmental Psychology,Chapter 18: Psychosocial Development in Late Adulthood,Psychosocial Development in Late Adulthood
"A son requests the full psychological report of his 76-year-old mother after testing, but the mother has not authorized release and is capable of decision-making. The best ethical response is to: A. Release the report because family members automatically have access B. Refuse all discussion, including with the client C. Protect confidentiality and release information only with proper consent or legal basis D. Give only raw scores to the son",Release the report because family members automatically have access,"Refuse all discussion, including with the client",Protect confidentiality and release information only with proper consent or legal basis,Give only raw scores to the son,3,"Confidentiality belongs to the capable client, not automatically to relatives. Information may be released only with the client's permission or an applicable legal basis.",Medium,Developmental Psychology,Chapter 18: Psychosocial Development in Late Adulthood,Psychosocial Development in Late Adulthood
Which finding best supports the importance of social relationships in late life- A. Older adults no longer need emotionally close ties once retired B. Social ties have no relation to loneliness or depression C. Good relationships are associated with better health and lower loneliness D. Family relationships always matter more than friendships in every situation,Older adults no longer need emotionally close ties once retired,Social ties have no relation to loneliness or depression,Good relationships are associated with better health and lower loneliness,Family relationships always matter more than friendships in every situation,3,"Late-life social relationships are strongly linked to psychosocial well-being, with implications for loneliness, depression, and health.",Medium,Developmental Psychology,Chapter 18: Psychosocial Development in Late Adulthood,Psychosocial Development in Late Adulthood
"Which statement best characterizes friendship in late adulthood- A. Quantity of friendships is always more important than quality B. Older adults usually value emotionally meaningful, high-quality friendships C. Friendships lose importance once people become grandparents D. Friendships are mainly useful for financial support",Quantity of friendships is always more important than quality,"Older adults usually value emotionally meaningful, high-quality friendships",Friendships lose importance once people become grandparents,Friendships are mainly useful for financial support,2,"In late life, emotionally meaningful and high-quality friendships often matter more than simply having many friends.",Medium,Developmental Psychology,Chapter 18: Psychosocial Development in Late Adulthood,Psychosocial Development in Late Adulthood
"Which statement best explains why widowhood is often a major developmental challenge in late adulthood- A. It affects only men and not women B. It is unrelated to health, mortality, or living arrangements C. It can disrupt identity, companionship, daily routines, and emotional security D. It usually improves all family relationships immediately",It affects only men and not women,"It is unrelated to health, mortality, or living arrangements","It can disrupt identity, companionship, daily routines, and emotional security",It usually improves all family relationships immediately,3,"Widowhood is a major psychosocial transition because it affects attachment, roles, identity, routine, and social support. It may also affect health and mortality risk.",Medium,Developmental Psychology,Chapter 18: Psychosocial Development in Late Adulthood,Psychosocial Development in Late Adulthood
"Which older adult is at greatest risk for severe adjustment problems following widowhood- A. A person with strong support, stable income, and gradual anticipatory preparation B. A person whose spouse died unexpectedly and who has limited social support C. A person living with several supportive adult children D. A person with active community involvement and good health","A person with strong support, stable income, and gradual anticipatory preparation",A person whose spouse died unexpectedly and who has limited social support,A person living with several supportive adult children,A person with active community involvement and good health,2,Unexpected loss combined with weak support increases risk for poor adjustment after widowhood.,Medium,Developmental Psychology,Chapter 18: Psychosocial Development in Late Adulthood,Psychosocial Development in Late Adulthood
Which statement about divorce and remarriage in late adulthood is most accurate- A. Divorce never occurs in later life B. Later-life divorce has increased and may create financial and social adjustment demands C. Remarriage in later life is impossible after widowhood D. Divorce in later life has no implications for adult children,Divorce never occurs in later life,Later-life divorce has increased and may create financial and social adjustment demands,Remarriage in later life is impossible after widowhood,Divorce in later life has no implications for adult children,2,"Divorce in later adulthood is not absent and has become more common. It can require major adaptation in finances, living arrangements, and family roles.",Medium,Developmental Psychology,Chapter 18: Psychosocial Development in Late Adulthood,Psychosocial Development in Late Adulthood
"Which statement best describes parent-child relationships in late adulthood- A. Older parents usually sever ties with adult children to preserve autonomy B. Parent-child bonds often remain strong, and adult children may provide emotional or practical support C. Adult children become irrelevant once parents retire D. Childlessness guarantees social isolation",Older parents usually sever ties with adult children to preserve autonomy,"Parent-child bonds often remain strong, and adult children may provide emotional or practical support",Adult children become irrelevant once parents retire,Childlessness guarantees social isolation,2,"Relationships with adult children often remain central in old age, serving emotional, instrumental, and intergenerational functions.",Medium,Developmental Psychology,Chapter 18: Psychosocial Development in Late Adulthood,Psychosocial Development in Late Adulthood
"Which statement about sibling relationships in late adulthood is most accurate- A. Sibling ties become unimportant compared with all other relationships B. Siblings may be significant sources of continuity, support, and shared family identity C. Only brothers influence well-being in late life D. Sibling loss is usually emotionally trivial in old age",Sibling ties become unimportant compared with all other relationships,"Siblings may be significant sources of continuity, support, and shared family identity",Only brothers influence well-being in late life,Sibling loss is usually emotionally trivial in old age,2,"Siblings can be especially important in late life because they share history, identity, and family memory, and may provide support.",Medium,Developmental Psychology,Chapter 18: Psychosocial Development in Late Adulthood,Psychosocial Development in Late Adulthood
"Which statement best describes the psychosocial significance of multigenerational family ties in late adulthood- A. They are mainly sources of conflict and rarely sources of meaning B. They can provide continuity, support, and opportunities for generativity C. They eliminate the need for friendships D. They matter only in collectivist societies",They are mainly sources of conflict and rarely sources of meaning,"They can provide continuity, support, and opportunities for generativity",They eliminate the need for friendships,They matter only in collectivist societies,2,"Multigenerational ties can help older adults maintain meaning, family continuity, and investment in future generations.",Medium,Developmental Psychology,Chapter 18: Psychosocial Development in Late Adulthood,Psychosocial Development in Late Adulthood
"An elderly gay man living with his long-term partner reports fear that hospital staff may exclude him from decisions if his partner becomes ill. This concern most directly reflects: A. The absence of any legal or social barriers for older sexual minorities B. The possibility that discrimination can complicate support, health care access, and bereavement issues C. A normal sign of ego despair only D. Evidence that close relationships do not protect well-being",The absence of any legal or social barriers for older sexual minorities,"The possibility that discrimination can complicate support, health care access, and bereavement issues",A normal sign of ego despair only,Evidence that close relationships do not protect well-being,2,"Older sexual minorities may face barriers in health care, visitation, decision-making, inheritance, and bereavement when discrimination persists or when relationships are not fully recognized.",Medium,Developmental Psychology,Chapter 18: Psychosocial Development in Late Adulthood,Psychosocial Development in Late Adulthood
"Which board-relevant principle is best illustrated when a psychology practitioner uses clear, age-appropriate language, checks comprehension, and protects privacy during teleconsultation with an older client- A. Respect for dignity, informed consent, and confidentiality B. Test security only C. Financial transparency only D. Social desirability reduction only","Respect for dignity, informed consent, and confidentiality",Test security only,Financial transparency only,Social desirability reduction only,1,"Using understandable language, checking comprehension, and protecting privacy reflects core ethical principles: respect for dignity, valid informed consent, and confidentiality, including in telepsychology contexts.",Medium,Developmental Psychology,Chapter 18: Psychosocial Development in Late Adulthood,Psychosocial Development in Late Adulthood
"A psychology practitioner notices that a frail older client becomes increasingly confused during a lengthy online interview because of fatigue and hearing difficulty. The most ethical next step is to: A. Continue quickly so the schedule will not be disrupted B. End the interaction without documentation C. Modify procedures to reduce harm, such as shortening sessions, improving communication supports, or rescheduling as needed D. Ask an unqualified family member to finish the assessment",Continue quickly so the schedule will not be disrupted,End the interaction without documentation,"Modify procedures to reduce harm, such as shortening sessions, improving communication supports, or rescheduling as needed",Ask an unqualified family member to finish the assessment,3,"Ethical practice requires avoiding harm and adjusting methods to the client's condition. For older adults with fatigue or hearing problems, the practitioner should modify procedures to preserve validity and client welfare.",Medium,Developmental Psychology,Chapter 18: Psychosocial Development in Late Adulthood,Psychosocial Development in Late Adulthood
"Death is best understood as which of the following- A. A purely biological event with little social relevance B. A phenomenon with biological, social, cultural, legal, psychological, and ethical dimensions C. A medical failure that should always be prevented D. A uniform experience interpreted similarly across cultures",A purely biological event with little social relevance,"A phenomenon with biological, social, cultural, legal, psychological, and ethical dimensions",A medical failure that should always be prevented,A uniform experience interpreted similarly across cultures,2,"Death is not merely a biological event. It also has social, cultural, historical, religious, legal, psychological, developmental, medical, and ethical meanings, making this the most complete and accurate answer.",Medium,Developmental Psychology,Chapter 19: Dealing with Death and Bereavement,Dealing with Death and Bereavement
"Which statement best describes the mortality revolution- A. Death became more common in early childhood than in late adulthood B. Infectious diseases replaced chronic diseases as the leading causes of death C. Death rates dropped markedly, and death became concentrated more in later life D. Funeral rituals disappeared as life expectancy increased",Death became more common in early childhood than in late adulthood,Infectious diseases replaced chronic diseases as the leading causes of death,"Death rates dropped markedly, and death became concentrated more in later life",Funeral rituals disappeared as life expectancy increased,3,"The mortality revolution refers to the historical decline in death rates, especially in developed societies, which shifted death from a common early-life event to one more concentrated in late adulthood.",Medium,Developmental Psychology,Chapter 19: Dealing with Death and Bereavement,Dealing with Death and Bereavement
"In many modern societies, death became less visible primarily because: A. people stopped grieving for loved ones B. death increasingly occurred in institutions and under professional care C. religion completely lost influence on mourning practices D. families became unwilling to discuss illness of any kind",people stopped grieving for loved ones,death increasingly occurred in institutions and under professional care,religion completely lost influence on mourning practices,families became unwilling to discuss illness of any kind,2,"Death became less visible in modern societies because many dying persons were cared for in hospitals and other institutions, making death more removed from ordinary family life.",Medium,Developmental Psychology,Chapter 19: Dealing with Death and Bereavement,Dealing with Death and Bereavement
The field that systematically studies death and dying is known as: A. Gerontology B. Thanatology C. Nosology D. Ethology,Gerontology,Thanatology,Nosology,Ethology,2,Thanatology is the systematic study of death and dying and is directly associated with efforts to understand end-of-life processes more realistically and compassionately.,Medium,Developmental Psychology,Chapter 19: Dealing with Death and Bereavement,Dealing with Death and Bereavement
Hospice care is best described as: A. aggressive curative treatment for terminal illness B. patient- and family-centered care for a person with a terminal illness C. a legal process for refusing treatment D. hospitalization intended to prolong life indefinitely,aggressive curative treatment for terminal illness,patient- and family-centered care for a person with a terminal illness,a legal process for refusing treatment,hospitalization intended to prolong life indefinitely,2,"Hospice care focuses on compassionate, patient- and family-centered support for a terminally ill person, emphasizing comfort, dignity, and quality of life.",Medium,Developmental Psychology,Chapter 19: Dealing with Death and Bereavement,Dealing with Death and Bereavement
Palliative care primarily aims to: A. cure terminal illness through experimental treatment B. relieve pain and suffering while preserving comfort and dignity C. determine whether a client is mentally competent D. delay grief reactions among family members,cure terminal illness through experimental treatment,relieve pain and suffering while preserving comfort and dignity,determine whether a client is mentally competent,delay grief reactions among family members,2,"Palliative care aims to reduce suffering and improve comfort and dignity, not necessarily to cure disease. It is central to humane end-of-life care.",Medium,Developmental Psychology,Chapter 19: Dealing with Death and Bereavement,Dealing with Death and Bereavement
Which statement best differentiates hospice care from curative care- A. Hospice care focuses on quality of life rather than reversing disease B. Hospice care is only for patients in intensive care units C. Hospice care excludes family participation D. Hospice care is identical to emergency psychiatric intervention,Hospice care focuses on quality of life rather than reversing disease,Hospice care is only for patients in intensive care units,Hospice care excludes family participation,Hospice care is identical to emergency psychiatric intervention,1,"Hospice care prioritizes comfort, dignity, and quality of life for people unlikely to benefit from curative medical intervention.",Medium,Developmental Psychology,Chapter 19: Dealing with Death and Bereavement,Dealing with Death and Bereavement
Terminal drop refers to: A. the decline in religious faith near death B. a sudden refusal of food due to depression alone C. a frequently observed decline in cognitive abilities shortly before death D. a decrease in social support after bereavement,the decline in religious faith near death,a sudden refusal of food due to depression alone,a frequently observed decline in cognitive abilities shortly before death,a decrease in social support after bereavement,3,"Terminal drop refers to cognitive decline often observed before death, even when demographic and health factors are considered.",Medium,Developmental Psychology,Chapter 19: Dealing with Death and Bereavement,Dealing with Death and Bereavement
Which of the following is most consistent with a near-death experience- A. Increased appetite and improved memory B. A sense of leaving the body or moving through a tunnel toward light C. Immediate acceptance of death without distress D. Complete loss of consciousness with no later recall,Increased appetite and improved memory,A sense of leaving the body or moving through a tunnel toward light,Immediate acceptance of death without distress,Complete loss of consciousness with no later recall,2,"Near-death experiences commonly include reports of being out of the body, moving through a tunnel, or encountering bright lights or mystical imagery.",Medium,Developmental Psychology,Chapter 19: Dealing with Death and Bereavement,Dealing with Death and Bereavement
"Kbler-Ross proposed that many dying persons may experience: A. repression, projection, displacement, and sublimation B. denial, anger, bargaining, depression, and acceptance C. shock, denial, panic, regression, and recovery D. despair, dependency, hostility, guilt, and detachment","repression, projection, displacement, and sublimation","denial, anger, bargaining, depression, and acceptance","shock, denial, panic, regression, and recovery","despair, dependency, hostility, guilt, and detachment",2,"Kbler-Ross proposed these five commonly cited reactions in confronting death. They are influential in the literature, although not universal.",Medium,Developmental Psychology,Chapter 19: Dealing with Death and Bereavement,Dealing with Death and Bereavement
A major criticism of Kbler-Ross's stage model is that: A. dying persons never experience anger B. grief reactions are always identical across persons C. not everyone passes through all stages or in the same order D. acceptance is always the first stage in terminal illness,dying persons never experience anger,grief reactions are always identical across persons,not everyone passes through all stages or in the same order,acceptance is always the first stage in terminal illness,3,"A major criticism is that the stage sequence is not universal. People may skip stages, repeat them, or experience them in varying order.",Medium,Developmental Psychology,Chapter 19: Dealing with Death and Bereavement,Dealing with Death and Bereavement
Terror management theory suggests that awareness of death often leads people to: A. abandon all cultural values B. become more committed to meaningful worldviews and relationships C. lose the capacity for attachment D. reject self-esteem as irrelevant,abandon all cultural values,become more committed to meaningful worldviews and relationships,lose the capacity for attachment,reject self-esteem as irrelevant,2,"Terror management theory proposes that awareness of mortality can intensify commitment to cultural worldviews, self-esteem, and attachment-related bonds that provide meaning and psychological security.",Medium,Developmental Psychology,Chapter 19: Dealing with Death and Bereavement,Dealing with Death and Bereavement
Grief is best defined as: A. the legal disposition of the dead person's property B. the emotional response that generally follows closely on the heels of death C. a psychiatric disorder in all bereaved persons D. the formal ritual conducted during burial,the legal disposition of the dead person's property,the emotional response that generally follows closely on the heels of death,a psychiatric disorder in all bereaved persons,the formal ritual conducted during burial,2,"Grief refers to the emotional response to death or loss, especially the immediate emotional reaction.",Medium,Developmental Psychology,Chapter 19: Dealing with Death and Bereavement,Dealing with Death and Bereavement
Bereavement is best understood as: A. only the moment of hearing that someone has died B. an emotional process of adjustment to the loss of a significant person C. a pattern of symptoms identical in all mourners D. a medical syndrome requiring hospitalization,only the moment of hearing that someone has died,an emotional process of adjustment to the loss of a significant person,a pattern of symptoms identical in all mourners,a medical syndrome requiring hospitalization,2,Bereavement refers not only to the fact of loss but to the broader adjustment process following the death of someone important.,Medium,Developmental Psychology,Chapter 19: Dealing with Death and Bereavement,Dealing with Death and Bereavement
"Which statement best reflects contemporary research on grieving- A. There is one universal normal sequence of mourning B. All healthy mourners must detach quickly from the deceased C. Grieving varies widely, and resilience is common D. Intense distress must always continue for many years",There is one universal normal sequence of mourning,All healthy mourners must detach quickly from the deceased,"Grieving varies widely, and resilience is common",Intense distress must always continue for many years,3,"Contemporary research rejects a single universal grief pattern and recognizes substantial variability, including resilient adaptation in many individuals.",Medium,Developmental Psychology,Chapter 19: Dealing with Death and Bereavement,Dealing with Death and Bereavement
"Which pattern of grieving has been widely studied- A. Shock and disbelief, preoccupation with the deceased, then resolution B. Denial, mania, psychosis, then recovery C. Bargaining, hostility, amnesia, then resignation D. Panic, avoidance, euphoria, then acceptance","Shock and disbelief, preoccupation with the deceased, then resolution","Denial, mania, psychosis, then recovery","Bargaining, hostility, amnesia, then resignation","Panic, avoidance, euphoria, then acceptance",1,One widely studied pattern of grief moves from initial shock and disbelief to preoccupation with the deceased and later toward resolution or adjustment.,Medium,Developmental Psychology,Chapter 19: Dealing with Death and Bereavement,Dealing with Death and Bereavement
A major developmental task in children's understanding of death is grasping that death is: A. reversible and temporary B. punishment for misbehavior C. final and universal D. only relevant to older adults,reversible and temporary,punishment for misbehavior,final and universal,only relevant to older adults,3,"A mature understanding of death includes recognizing irreversibility and universality. Developmentally, children gradually acquire this understanding.",Medium,Developmental Psychology,Chapter 19: Dealing with Death and Bereavement,Dealing with Death and Bereavement
Which statement about children's understanding of death is most accurate- A. Preschoolers fully understand irreversibility in the same way adults do B. Understanding develops gradually with cognitive and emotional maturation C. Children do not grieve because they cannot understand death D. All children react to death in the same behavioral pattern,Preschoolers fully understand irreversibility in the same way adults do,Understanding develops gradually with cognitive and emotional maturation,Children do not grieve because they cannot understand death,All children react to death in the same behavioral pattern,2,Children's understanding of death changes with developmental growth. Their grief and comprehension are shaped by cognitive level and emotional maturity.,Medium,Developmental Psychology,Chapter 19: Dealing with Death and Bereavement,Dealing with Death and Bereavement
Adolescents' attitudes toward death are often characterized by: A. complete indifference in all situations B. heightened exposure to risk while often feeling personally invulnerable C. mature acceptance equal to that of late adults D. absence of grief after peer death,complete indifference in all situations,heightened exposure to risk while often feeling personally invulnerable,mature acceptance equal to that of late adults,absence of grief after peer death,2,Adolescents may encounter death through violence and risk-taking while also showing a sense of invulnerability that can affect attitudes toward mortality.,Medium,Developmental Psychology,Chapter 19: Dealing with Death and Bereavement,Dealing with Death and Bereavement
"In adulthood, recognition of death's inevitability generally: A. decreases steadily with age B. is unrelated to developmental change C. tends to increase D. disappears when a person has children",decreases steadily with age,is unrelated to developmental change,tends to increase,disappears when a person has children,3,Recognition and acceptance of death's inevitability generally increase across adulthood as people encounter more realistic and personal experiences of loss and mortality.,Medium,Developmental Psychology,Chapter 19: Dealing with Death and Bereavement,Dealing with Death and Bereavement
Which loss is often especially difficult because it is considered nonnormative- A. Retirement B. Death of a child C. Leaving home for work D. Divorce in old age,Retirement,Death of a child,Leaving home for work,Divorce in old age,2,The death of a child is especially difficult because it violates expected developmental order and is experienced as profoundly nonnormative.,Medium,Developmental Psychology,Chapter 19: Dealing with Death and Bereavement,Dealing with Death and Bereavement
Widowhood may be especially stressful because it often involves: A. only emotional pain and no role change B. role change plus possible social and economic consequences C. immediate recovery due to social support alone D. elimination of all family responsibilities,only emotional pain and no role change,role change plus possible social and economic consequences,immediate recovery due to social support alone,elimination of all family responsibilities,2,"Widowhood often requires adjustment not only to emotional loss but also to new identity, responsibilities, finances, and social relationships.",Medium,Developmental Psychology,Chapter 19: Dealing with Death and Bereavement,Dealing with Death and Bereavement
Which statement about loss of a parent in adulthood is most accurate- A. It has no developmental significance because the child is already grown B. It may precipitate changes in self-concept and relationships with others C. It is always less distressing than job loss D. It prevents later psychological maturity,It has no developmental significance because the child is already grown,It may precipitate changes in self-concept and relationships with others,It is always less distressing than job loss,It prevents later psychological maturity,2,"Loss of a parent in adulthood can still reshape self-understanding, family roles, and relationships, making it a significant developmental event.",Medium,Developmental Psychology,Chapter 19: Dealing with Death and Bereavement,Dealing with Death and Bereavement
"Mourning a miscarriage can be especially difficult because: A. society universally gives strong ritual support for it B. such loss is often minimized, leaving parents with limited social support C. it has no effect on intimate relationships D. grief after miscarriage is always brief",society universally gives strong ritual support for it,"such loss is often minimized, leaving parents with limited social support",it has no effect on intimate relationships,grief after miscarriage is always brief,2,"Miscarriage is often not publicly recognized to the same degree as other losses, and the absence of social acknowledgment may intensify grief.",Medium,Developmental Psychology,Chapter 19: Dealing with Death and Bereavement,Dealing with Death and Bereavement
"Which of the following is most associated with increased suicide risk- A. Strong social integration and emotional support B. Absence of depression and family conflict C. Isolation, depression, conflict, financial stress, and debilitating illness D. High self-esteem and secure attachment",Strong social integration and emotional support,Absence of depression and family conflict,"Isolation, depression, conflict, financial stress, and debilitating illness",High self-esteem and secure attachment,3,These are well-established correlates of suicide risk and are consistent with developmental and clinical discussions of suicide.,Medium,Developmental Psychology,Chapter 19: Dealing with Death and Bereavement,Dealing with Death and Bereavement
Which statement best distinguishes passive euthanasia from active euthanasia- A. Passive euthanasia involves intentionally causing death through lethal injection B. Passive euthanasia involves withholding or discontinuing life-prolonging treatment C. Active euthanasia refers only to refusing food D. There is no meaningful distinction between the two terms in ethics and law,Passive euthanasia involves intentionally causing death through lethal injection,Passive euthanasia involves withholding or discontinuing life-prolonging treatment,Active euthanasia refers only to refusing food,There is no meaningful distinction between the two terms in ethics and law,2,"Passive euthanasia refers to withholding or withdrawing treatment that prolongs life, allowing death to occur with less artificial extension.",Medium,Developmental Psychology,Chapter 19: Dealing with Death and Bereavement,Dealing with Death and Bereavement
An advance directive is most useful because it: A. automatically cures terminal illness B. communicates a person's preferences for end-of-life care before incapacity C. replaces all physician judgment in emergencies D. removes all ethical dilemmas in end-of-life care,automatically cures terminal illness,communicates a person's preferences for end-of-life care before incapacity,replaces all physician judgment in emergencies,removes all ethical dilemmas in end-of-life care,2,Advance directives help preserve autonomy by documenting preferences before a person loses decision-making capacity.,Medium,Developmental Psychology,Chapter 19: Dealing with Death and Bereavement,Dealing with Death and Bereavement
Public support for physician aid-in-dying has increased partly because: A. all suffering can now be eliminated medically B. people want clearer control over end-of-life decisions and less unnecessary suffering C. depression is no longer relevant to suicide decisions D. all cultures agree that active euthanasia is morally required,all suffering can now be eliminated medically,people want clearer control over end-of-life decisions and less unnecessary suffering,depression is no longer relevant to suicide decisions,all cultures agree that active euthanasia is morally required,2,"Increasing support for physician aid-in-dying is partly linked to concern about prolonged suffering, unwanted medical intervention, and desire for personal control.",Medium,Developmental Psychology,Chapter 19: Dealing with Death and Bereavement,Dealing with Death and Bereavement
"Which statement best reflects an ethical issue in aid-in-dying debates- A. Autonomy is the only principle involved B. Concerns include autonomy, protection from coercion, prognosis, and professional role C. The issue is strictly legal and not ethical D. All terminally ill persons requesting death are necessarily incompetent",Autonomy is the only principle involved,"Concerns include autonomy, protection from coercion, prognosis, and professional role",The issue is strictly legal and not ethical,All terminally ill persons requesting death are necessarily incompetent,2,"Aid-in-dying debates include ethical tensions involving self-determination, vulnerability, coercion, accuracy of prognosis, and the healer's role.",Medium,Developmental Psychology,Chapter 19: Dealing with Death and Bereavement,Dealing with Death and Bereavement
Which person is most likely to report lower fear of death- A. A person with meaning and purpose in life B. A person with chronic unresolved hostility toward others C. A person who perceives life as empty and pointless D. A person who avoids all reflection on mortality,A person with meaning and purpose in life,A person with chronic unresolved hostility toward others,A person who perceives life as empty and pointless,A person who avoids all reflection on mortality,1,A stronger sense of meaning and purpose is associated with less fear of death and better existential adjustment.,Medium,Developmental Psychology,Chapter 19: Dealing with Death and Bereavement,Dealing with Death and Bereavement
Life review is best understood as: A. rumination that always worsens despair B. systematic reflection on one's life that can help prepare for death C. a memory test for diagnosing dementia D. a ritual performed only by clergy,rumination that always worsens despair,systematic reflection on one's life that can help prepare for death,a memory test for diagnosing dementia,a ritual performed only by clergy,2,"Life review involves reflective evaluation of one's life and can help integrate experience, complete unfinished tasks, and prepare for death.",Medium,Developmental Psychology,Chapter 19: Dealing with Death and Bereavement,Dealing with Death and Bereavement
"Which statement best reflects the developmental view of dying- A. Development stops when terminal illness begins B. Dying can still involve growth, meaning-making, and unfinished task completion C. Terminal illness eliminates psychological adaptation D. End-of-life care should avoid personal reflection",Development stops when terminal illness begins,"Dying can still involve growth, meaning-making, and unfinished task completion",Terminal illness eliminates psychological adaptation,End-of-life care should avoid personal reflection,2,"Developmental psychology views dying as still capable of involving adaptation, growth, reconciliation, and meaning-making.",Medium,Developmental Psychology,Chapter 19: Dealing with Death and Bereavement,Dealing with Death and Bereavement
"A psychometrician asked by a hospital to explain test findings to a terminally ill patient's family should first ensure: A. that the results are released to any relative who asks B. that confidentiality limits, client authorization, and proper recipients are clarified C. that raw test data are posted for transparency D. that family preference overrides client welfare",that the results are released to any relative who asks,"that confidentiality limits, client authorization, and proper recipients are clarified",that raw test data are posted for transparency,that family preference overrides client welfare,2,"Ethically, the psychometrician must clarify who is authorized to receive results, the limits of confidentiality, and whether the client or legal representative has given permission. This aligns with professional duties on confidentiality, informed consent, and proper release of assessment information.",Medium,Developmental Psychology,Chapter 19: Dealing with Death and Bereavement,Dealing with Death and Bereavement
"Under the PAP Code of Ethics, when dealing with a bereaved client in crisis, the most appropriate guiding principle is: A. maximize financial return from emergency services B. avoid discussing limits of competence C. act with competent caring, do no harm, and make referrals when needed D. prioritize institutional demands over client welfare",maximize financial return from emergency services,avoid discussing limits of competence,"act with competent caring, do no harm, and make referrals when needed",prioritize institutional demands over client welfare,3,"Ethical practice with bereaved clients requires competent caring, avoidance of harm, recognition of professional limits, and referral when appropriate.",Medium,Developmental Psychology,Chapter 19: Dealing with Death and Bereavement,Dealing with Death and Bereavement
A psychometrician with no training in grief intervention is asked to provide intensive bereavement therapy. The most ethical action is to: A. accept the case to gain experience B. proceed without supervision because grief is common C. refer or obtain appropriate supervision and stay within competence D. provide treatment but avoid documentation,accept the case to gain experience,proceed without supervision because grief is common,refer or obtain appropriate supervision and stay within competence,provide treatment but avoid documentation,3,"A psychometrician must practice only within areas of competence and should seek supervision, further training, or referral when asked to provide services beyond current qualifications.",Medium,Developmental Psychology,Chapter 19: Dealing with Death and Bereavement,Dealing with Death and Bereavement
