Question,Choice 1,Choice 2,Choice 3,Choice 4,Correct Answer (1-4),Explanation,Difficulty,Subject,Chapter,Topic
"A clinician reviews school, medical, occupational, and family records before concluding that the client's current problems began only after a traumatic event. This is an example of using case history data to estimate:",Face validity,Premorbid functioning,Interrater reliability,Item difficulty,2,"Premorbid functioning refers to the individual's level of functioning before the onset of illness, trauma, or impairment.",medium,Psychological Assessment,Chapter 13,Clinical and Counseling Assessment
Which is the best reason to include psychological tests in clinical assessment?,To avoid interviewing the patient,"To generate data that may support, refine, or challenge interview-based hypotheses",To ensure that judgment is fully mechanical,To replace clinical reasoning,2,"Psychological tests contribute structured, comparative information that can confirm or disconfirm preliminary clinical impressions.",medium,Psychological Assessment,Chapter 13,Clinical and Counseling Assessment
A patient is referred for substance abuse assessment. Which focus is most clinically relevant?,Only whether the client denies use,"Severity, pattern, consequences, and functional impact of substance use",Only projective indicators of dependency,Whether the client performs well on intelligence testing,2,"Addiction assessment focuses on the extent and effects of use, not merely whether any use occurred.",medium,Psychological Assessment,Chapter 13,Clinical and Counseling Assessment
"In evaluating addiction, timeline-based self-report methods are especially useful because they help estimate:",Exact neurological damage,Pattern and frequency of substance use over a defined period,Personality type from isolated incidents,Whether informed consent is necessary,2,"Timeline-based methods help reconstruct use patterns over time, improving the quality of self-report data.",medium,Psychological Assessment,Chapter 13,Clinical and Counseling Assessment
Forensic psychological assessment differs from therapeutic assessment in that it is more likely to emphasize:,Symptom relief as the sole goal,Legal referral questions and clearly defined psycholegal issues,Mutual self-discovery only,Informal impression without documentation,2,"Forensic assessment is organized around legal questions such as competency, criminal responsibility, damages, or risk.",medium,Psychological Assessment,Chapter 13,Clinical and Counseling Assessment
A defendant is referred to determine competency to stand trial. The primary issue is whether the defendant:,Can be cured quickly,Understands proceedings and can assist counsel rationally,Admits guilt,Has above-average intelligence,2,Competency to stand trial centers on present ability to understand the legal process and assist in one's defense.,medium,Psychological Assessment,Chapter 13,Clinical and Counseling Assessment
"In forensic work, why must the evaluator clarify role and limits of confidentiality at the outset?",Because confidentiality never applies in legal settings,Because the examinee may mistakenly assume a treatment relationship,Because judges score all test protocols,Because test data cannot be recorded,2,"In forensic settings, the examinee must understand who the client is, the evaluator's role, and the limits on confidentiality.",medium,Psychological Assessment,Chapter 13,Clinical and Counseling Assessment
"In assessment of emotional injury, the evaluator must be especially careful to distinguish:",Statistical significance from test bias,Genuine impairment from exaggeration or malingering,Intelligence from aptitude,Projection from repression,2,"Emotional injury evaluation requires careful differentiation of authentic psychological damage from overreporting, distortion, or feigned symptoms.",medium,Psychological Assessment,Chapter 13,Clinical and Counseling Assessment
Which statement about profiling is most accurate?,It yields certain identification of an offender,It is an inferential aid and not a substitute for evidence,It is purely projective and therefore inadmissible,It eliminates the need for investigation,2,"Profiling may generate hypotheses about likely offender characteristics, but it does not provide certainty or replace investigation.",medium,Psychological Assessment,Chapter 13,Clinical and Counseling Assessment
"In custody evaluation, the overriding standard is generally:",The preference of the more articulate parent,The psychologist's theoretical orientation,The best interests of the child,The financial status of the parents,3,"Custody evaluations are guided by the child's welfare, safety, stability, and developmental needs.",medium,Psychological Assessment,Chapter 13,Clinical and Counseling Assessment
"During a custody evaluation, which factor is most relevant?",Which parent performs better on speeded cognitive tests,Each parent's capacity to meet the child's developmental and emotional needs,Which parent initiated the legal complaint,The evaluator's personal values about family structure,2,"Custody evaluation focuses on parenting capacities, the child's needs, and the likely impact of each caregiving arrangement.",medium,Psychological Assessment,Chapter 13,Clinical and Counseling Assessment
"A clinician notes unexplained injuries, fearful behavior, and inconsistent caregiver explanations. The best interpretation is that these may be:",Definitive proof of malingering,Possible indicators of abuse requiring careful assessment and appropriate protective action,Evidence that testing should be postponed indefinitely,Normal developmental behavior,2,"Unexplained injuries, fearfulness, and inconsistent explanations are warning signs that should prompt careful assessment and protective decision-making.",medium,Psychological Assessment,Chapter 13,Clinical and Counseling Assessment
Which is most characteristic of neglect?,One isolated disagreement with a child,Failure to provide needs reasonably necessary to prevent harm,Above-average dependency on caregivers,Temporary academic underperformance only,2,Neglect is defined primarily by omission of essential care rather than by a single interpersonal disagreement.,medium,Psychological Assessment,Chapter 13,Clinical and Counseling Assessment
Elder abuse assessment is conceptually parallel to child abuse assessment because both require attention to:,Only physical injuries,Intentional or harmful acts and failures of care that place a vulnerable person at risk,Intelligence scores primarily,Competitive response styles,2,Both child and elder abuse/neglect assessments involve evaluating harmful actions and omissions involving vulnerable persons.,medium,Psychological Assessment,Chapter 13,Clinical and Counseling Assessment
"In suicide assessment, the most appropriate conclusion is that:",No risk exists if the client denies suicidal thoughts once,"Risk assessment should integrate ideation, intent, plan, means, history, and current stressors",Suicide can be predicted with certainty from one test score,A no-suicide contract alone eliminates risk,2,"Suicide assessment is multidimensional and must not rely on a single answer, single sign, or single instrument.",medium,Psychological Assessment,Chapter 13,Clinical and Counseling Assessment
"A client endorses hopelessness, prior attempt history, and current intent with access to means. The best immediate response is to:",Continue routine outpatient care without modification,Delay action until a second interview confirms the report,Initiate protective intervention based on level of imminent risk,Focus first on vocational interests,3,"Current intent, means access, hopelessness, and prior attempts suggest high acute risk requiring immediate protective action.",medium,Psychological Assessment,Chapter 13,Clinical and Counseling Assessment
Which statement about the psychological report is most accurate?,It should impress readers with technical jargon,It should integrate findings clearly and directly answer the referral question,It should list all raw data without interpretation,It should avoid conclusions to prevent liability,2,"A psychological report should be organized, clinically useful, and responsive to the specific question that prompted the assessment.",medium,Psychological Assessment,Chapter 13,Clinical and Counseling Assessment
A well-written psychological report should primarily be:,Vague and broadly worded so it fits many cases,"Organized, relevant, and understandable to its intended audience",Restricted to test scores only,Identical in format regardless of referral issue,2,"A good report communicates clearly to whoever will use it, whether clinician, court, school, or client, while remaining focused on relevant findings.",medium,Psychological Assessment,Chapter 13,Clinical and Counseling Assessment
The Barnum effect refers to the tendency of people to:,Underestimate their difficulties on self-report,"Accept vague, general personality statements as uniquely accurate",Perform better on group than individual tests,Show lower reliability on repeated testing,2,"The Barnum effect describes acceptance of broad, generic statements as personally precise.",medium,Psychological Assessment,Chapter 13,Clinical and Counseling Assessment
"An assessor writes, ""The client has unconscious hostility and hidden emotional conflicts,"" without linking these statements to solid case evidence. This most strongly risks:",Criterion contamination,The Barnum effect,Basal-level error,Alternate-forms reliability inflation,2,"Unsupported, vague interpretive language can appear meaningful while actually fitting many people, which is precisely the danger highlighted by the Barnum effect.",medium,Psychological Assessment,Chapter 13,Clinical and Counseling Assessment
Clinical prediction is best described as:,Judgment based primarily on the clinician's training and experience,Prediction derived only from legal precedent,Prediction based exclusively on random assignment,Interpretation produced only by test publishers,1,"Clinical prediction relies on the clinician's judgment, informed by training and experience, in interpreting assessment data.",medium,Psychological Assessment,Chapter 13,Clinical and Counseling Assessment
Mechanical or actuarial prediction is best described as:,An interpretive style that avoids all empirical rules,The application of statistically derived rules or algorithms to make predictions,A synonym for projective interpretation,A process limited to intelligence tests,2,"Mechanical or actuarial prediction uses empirical rules, formulas, or algorithms to generate conclusions from assessment data.",medium,Psychological Assessment,Chapter 13,Clinical and Counseling Assessment
Research comparing clinical and mechanical prediction has generally concluded that:,Clinical judgment is always superior,"Mechanical methods are, on average, often equal or superior in accuracy",Both are invalid in mental health settings,Mechanical methods cannot be used ethically,2,Comparative research has often shown that actuarial or mechanical methods perform as well as or better than purely clinical judgment on average.,medium,Psychological Assessment,Chapter 13,Clinical and Counseling Assessment
"Under the Philippine Code of Ethics, when releasing clinical information, the psychologist or psychometrician should:",Disclose everything requested by any interested person,Limit disclosure to information necessary for the legitimate purpose and protect confidentiality,Release raw data publicly for transparency,Prioritize organizational demand over client rights,2,"The Philippine Code of Ethics emphasizes confidentiality, limited disclosure, and release only to appropriate persons for legitimate purposes.",medium,Psychological Assessment,Chapter 13,Clinical and Counseling Assessment
A psychometrician administers and scores tests in a counseling center. The supervising psychologist later interprets results and integrates them into a treatment plan. This arrangement is most consistent with:,Proper delegation within scope and supervision limits,Unauthorized independent diagnosis by the psychometrician,Elimination of accountability for the psychologist,A prohibited dual relationship,1,"Under ethical and legal practice, a psychometrician may administer and score tests within competence, while a supervising psychologist performs higher-level interpretation and treatment planning.",medium,Psychological Assessment,Chapter 13,Clinical and Counseling Assessment
Which action best reflects ethical practice in clinical and counseling assessment in the Philippines?,Practicing beyond one's competence if the client insists,Using only familiar methods even when inappropriate,"Seeking supervision, referral, or added competence when the case exceeds current expertise",Issuing conclusions despite insufficient data to avoid delay,3,"Ethical practice requires staying within competence and obtaining supervision, consultation, referral, or further training when a case exceeds one's current capabilities. This is consistent with both the Philippine Code of Ethics and RA 10029.",medium,Psychological Assessment,Chapter 13,Clinical and Counseling Assessment
Which statement best describes neuropsychological assessment?,It is the measurement of personality traits through projective methods only.,It is the evaluation of brain and nervous system functioning as it relates to behavior.,It is the diagnosis of psychiatric disorders through interview alone.,It is the administration of educational tests to determine placement.,2,Neuropsychological assessment specifically concerns evaluation of brain and nervous system functioning in relation to behavior. It is broader than mere test administration and focuses on brain-behavior relationships.,medium,Psychological Assessment,Chapter 14,Neuropsychological Assessment
A major distinction between neurology and neuropsychology is that:,"Neurology focuses on psychotherapy, whereas neuropsychology focuses on medication.","Neurology is a branch of psychology, whereas neuropsychology is a branch of medicine.","Neurology focuses on the nervous system and its disorders, whereas neuropsychology focuses on brain-behavior relationships.","Neurology studies cognition only, whereas neuropsychology studies motor behavior only.",3,"Neurology is a medical specialty dealing with the nervous system and its disorders, while neuropsychology is a psychological specialty examining how brain functioning relates to behavior.",medium,Psychological Assessment,Chapter 14,Neuropsychological Assessment
The term organicity in neuropsychological assessment most nearly refers to:,A deficit caused by poor motivation during testing,A disorder explained by temporary emotional distress only,A structural or physical basis for dysfunction,A culturally determined response style,3,"Organicity refers to dysfunction that has a structural or physical origin, as contrasted with a functional deficit that is psychological or lacks known structural cause.",medium,Psychological Assessment,Chapter 14,Neuropsychological Assessment
"A psychologist who is not a neuropsychologist administers an intelligence test, a personality test, and a perceptual-motor/memory test to look for possible neurological problems. This activity is best described as:",Definitive neuropsychological diagnosis,Neuropsychological screening,Forensic competency determination,Behavioral intervention planning only,2,"When nonspecialists use a minimum battery to look for suspicious neurological signs, they are usually screening rather than making a definitive neuropsychological diagnosis.",medium,Psychological Assessment,Chapter 14,Neuropsychological Assessment
Which situation most strongly indicates referral for a specialist neuropsychological evaluation?,A client requests career counseling after graduation,A student reports mild boredom in class,A patient shows significant change from usual cognitive functioning after head trauma,An employee wants general feedback about work interests,3,A marked change in cognitive functioning after head injury is a classic referral basis for specialist neuropsychological evaluation because it raises concern for neurological impairment.,medium,Psychological Assessment,Chapter 14,Neuropsychological Assessment
A hard sign in neuropsychological evaluation is best described as:,A behavior suggestive but not conclusive of neurological deficit,A definite indicator of neurological deficit,A personality pattern associated with stress,A malingering indicator on a self-report test,2,"A hard sign is a finding that indicates definite neurological deficit, such as clearly abnormal reflexes or medically documented cranial nerve damage.",medium,Psychological Assessment,Chapter 14,Neuropsychological Assessment
Which of the following is the best example of a soft sign?,Neuroimaging-confirmed cranial nerve damage,Clearly abnormal reflex performance,Marked verbal-nonverbal discrepancy suggesting possible deficit,A documented intracranial hemorrhage,3,"A significant discrepancy between verbal and nonverbal performance may suggest neurological dysfunction but is not by itself definitive, making it a soft sign.",medium,Psychological Assessment,Chapter 14,Neuropsychological Assessment
The primary objective of a typical neuropsychological evaluation is to:,Prescribe medications for neurological disease,Draw inferences about structural and functional characteristics of the brain through behavior,Determine only whether a person meets diagnostic criteria for depression,Replace medical examination procedures,2,"The central aim is to infer structural and functional brain characteristics by examining behavior under defined conditions, not to replace medical care or do psychiatric diagnosis only.",medium,Psychological Assessment,Chapter 14,Neuropsychological Assessment
The neuropsychological examination typically begins with:,Immediate interpretation of memory test scores,Administration of a full fixed battery,Thorough review of relevant records and case history data,EEG recording,3,"Planning usually begins with examination of records such as medical, educational, family, and prior evaluation data to guide the assessment strategy.",medium,Psychological Assessment,Chapter 14,Neuropsychological Assessment
Which of the following is least likely to be considered relevant preliminary data in planning a neuropsychological evaluation?,Medical records,Educational records,Family reports,Zodiac sign,4,"Medical, educational, and family reports can all inform the neuropsychological plan, whereas zodiac sign has no established scientific relevance.",medium,Psychological Assessment,Chapter 14,Neuropsychological Assessment
"During evaluation planning, allowance must be made for visual, auditory, speech, and attention deficits primarily because:",Such deficits automatically invalidate all test results,They may affect how tests should be administered to obtain meaningful results,They are relevant only in children,They are unrelated to interpretation,2,Known deficits require accommodation and careful selection or modification of procedures so that obtained results are meaningful and interpretable.,medium,Psychological Assessment,Chapter 14,Neuropsychological Assessment
A neuropsychologist delays formal testing immediately after a stroke mainly because:,Stroke patients cannot legally be tested,Immediate testing always violates informed consent,"spontaneous recovery may occur, making immediate findings misleading",personality tests must always precede neurological testing,3,"Immediately after stroke, impairment may not reflect eventual functioning because some spontaneous recovery commonly occurs over time.",medium,Psychological Assessment,Chapter 14,Neuropsychological Assessment
Which statement best reflects the role of medications in neuropsychological assessment?,Prescription medications are irrelevant because only brain lesions matter,Medications may produce neurobehavioral deficits and must be considered in interpretation,Medication effects can be ignored if the client is cooperative,Only psychiatrists may ask about medication use,2,"Prescription medications can affect cognition and behavior, so their effects must be considered to avoid misattribution of deficits.",medium,Psychological Assessment,Chapter 14,Neuropsychological Assessment
Which combination is most commonly included in a thorough neuropsychological examination?,"History taking, mental status examination, and tests/procedures targeting neuropsychological functioning","Psychoanalysis, dream interpretation, and free association","Group testing, ranking, and placement decisions","Aptitude testing, achievement testing, and vocational counseling only",1,"A thorough neuropsychological examination commonly includes history taking, mental status examination, and targeted tests and procedures.",medium,Psychological Assessment,Chapter 14,Neuropsychological Assessment
The neuropsychological mental status examination differs from a general mental status examination in that it:,excludes memory and language,focuses more extensively on areas relevant to brain-behavior functioning,is used only in forensic cases,is identical in all respects,2,"The neuropsychological mental status examination overlaps with the general one but probes more deeply into domains relevant to brain function, such as language, memory, perception, and action.",medium,Psychological Assessment,Chapter 14,Neuropsychological Assessment
"During a neuropsychological mental status examination, which observation would be most relevant?",Preferred fashion style,Facial tics and locomotion difficulties,Favorite television program,Number of siblings only,2,Involuntary movements and locomotor problems are directly relevant observations in neuropsychological assessment because they may indicate neurological dysfunction.,medium,Psychological Assessment,Chapter 14,Neuropsychological Assessment
A noninvasive procedure in the physical examination refers to one that:,requires intracranial entry,involves injection of contrast material,does not involve intrusion into the examinee's body,may only be performed in surgery,3,"A noninvasive procedure is one that does not intrude into the body, unlike procedures involving surgical entry or internal instrumentation.",medium,Psychological Assessment,Chapter 14,Neuropsychological Assessment
Testing for primitive reflexes in an older child or adult is relevant because:,their presence may indicate neurological deficit,they confirm normal adult development,they measure personality integration,they replace formal memory tests,1,Primitive reflexes that should disappear with development may signal neurological abnormality if elicited in older children or adults.,medium,Psychological Assessment,Chapter 14,Neuropsychological Assessment
"In neuropsychological assessment, tests of general intellectual ability are most useful because they:",eliminate the need for any other testing,provide information about overall cognitive functioning and possible deterioration,are designed only for school placement,are invalid in neurological cases,2,General intellectual tests can help estimate overall functioning and identify possible decline or discrepancy patterns relevant to neurological interpretation.,medium,Psychological Assessment,Chapter 14,Neuropsychological Assessment
A test primarily designed to measure abstraction would most likely assess the person's ability to:,copy geometric designs rapidly,generate categorical or conceptual relationships,detect faint auditory tones,remember routes through a building,2,"Abstraction tests assess the ability to form concepts, detect relationships, and reason beyond concrete features.",medium,Psychological Assessment,Chapter 14,Neuropsychological Assessment
Executive function is best understood as involving:,only sensory threshold detection,"planning, organization, cognitive flexibility, and self-monitoring",basic visual acuity,solely long-term autobiographical recall,2,"Executive functions include higher-order control processes such as planning, shifting, monitoring, and organizing goal-directed behavior.",medium,Psychological Assessment,Chapter 14,Neuropsychological Assessment
Which task would best tap executive function?,Naming pictured objects,Trail-making or problem-solving tasks requiring set shifting,Repeating digit strings exactly as heard,Matching nonsense figures by touch only,2,"Executive tasks often require sequencing, inhibition, flexibility, and shifting between rules or response sets.",medium,Psychological Assessment,Chapter 14,Neuropsychological Assessment
Perceptual-motor tests are especially useful in assessing:,the interaction of perception and motor output,moral judgment,unconscious conflict,therapist-client alliance,1,"Perceptual-motor tasks examine how perception guides action, such as copying or coordinating visual information with movement.",medium,Psychological Assessment,Chapter 14,Neuropsychological Assessment
A test of verbal functioning would most directly assess:,tactile discrimination,confrontation naming or language comprehension,finger tapping speed,line bisection only,2,"Verbal functioning tests assess language processes such as naming, comprehension, and expressive abilities.",medium,Psychological Assessment,Chapter 14,Neuropsychological Assessment
Which memory distinction is especially relevant in neuropsychological assessment?,Achievement versus aptitude,Immediate versus delayed memory,Introversion versus extraversion,Trait versus value,2,"Neuropsychological memory assessment often distinguishes immediate from delayed memory, which can help localize or characterize dysfunction.",medium,Psychological Assessment,Chapter 14,Neuropsychological Assessment
A clinician suspects that a client can store information but has difficulty retrieving it. Which finding would most support this hypothesis?,Poor recognition performance together with poor recall,Intact recognition but weak free recall,Poor auditory acuity only,Inability to copy simple figures,2,"If storage is relatively intact but retrieval is impaired, recognition may be better preserved than free recall.",medium,Psychological Assessment,Chapter 14,Neuropsychological Assessment
A flexible battery in neuropsychological assessment is best described as:,a single fixed set of tests given to all patients,a hand-picked assortment of instruments selected for the specific patient and referral question,an outdated battery no longer used in practice,a personality battery with no cognitive measures,2,A flexible battery is tailored to the patient's presentation and the referral question rather than given uniformly to all examinees.,medium,Psychological Assessment,Chapter 14,Neuropsychological Assessment
One advantage of a fixed battery is that it:,always eliminates cultural issues,is comprehensive and includes clearly specified scoring methods,is always shorter than a flexible battery,can be interpreted without specialized training,2,"A fixed battery is attractive because it is prepackaged, broad in coverage, and comes with established scoring procedures.",medium,Psychological Assessment,Chapter 14,Neuropsychological Assessment
One major drawback of a fixed battery is that:,it cannot assess cognition,patient-specific disabilities may adversely affect performance on included tasks,it has no scoring procedures,it is used only in children,2,"A prepackaged battery may contain tasks that are poorly suited to a person's specific disability, reducing interpretive usefulness.",medium,Psychological Assessment,Chapter 14,Neuropsychological Assessment
The Halstead-Reitan Neuropsychological Battery is noteworthy because it:,is a brief screening checklist requiring minimal training,was designed to comprehensively assess neuropsychological functioning and often requires extensive administration time,measures only memory,is used only for forensic malingering detection,2,The Halstead-Reitan is a classic comprehensive battery that can take many hours and requires a highly trained examiner for proper administration and interpretation.,medium,Psychological Assessment,Chapter 14,Neuropsychological Assessment
A Halstead Impairment Index at or above the usual cutoff is most indicative of:,normal emotional adjustment,a neuropsychological problem,superior executive functioning,malingering by default,2,A Halstead Impairment Index at or above the usual cutoff suggests neuropsychological impairment.,medium,Psychological Assessment,Chapter 14,Neuropsychological Assessment
"In a dementia workup, the value of neuropsychological assessment is greatest when it is used to:",replace all medical procedures,differentially diagnose types of dementia and evaluate cognitive impairment,determine eyesight prescription,estimate vocational interests,2,Neuropsychological assessment is valuable in identifying the pattern and extent of impairment and helping differentiate dementia syndromes.,medium,Psychological Assessment,Chapter 14,Neuropsychological Assessment
Which pair of medical diagnostic aids best illustrates the combination of structural and functional information in brain assessment?,MRI and EEG,Rorschach and TAT,WAIS and MMPI,Interview and case history,1,"MRI provides structural information, while EEG contributes functional information, making the pair useful in differential diagnosis.",medium,Psychological Assessment,Chapter 14,Neuropsychological Assessment
"A psychometrician in the Philippines is asked to independently conduct a full neuropsychological assessment, interpret all results, and issue conclusions without supervision. Under RA 10029 and the PAP Code of Ethics, the best response is to:",proceed because psychometricians may perform all psychological functions independently,proceed if the client signs a waiver,decline or limit services to lawful boundaries and work under appropriate supervision or refer,proceed only if the test battery is computerized,3,"RA 10029 and the PAP Code require practice within legal boundaries. Psychometricians must not exceed authorized functions and, when applicable, work under supervision of a registered psychologist or make an appropriate referral.",medium,Psychological Assessment,Chapter 14,Neuropsychological Assessment
Which action best reflects ethical informed consent in neuropsychological assessment?,"Testing first, then explaining the purpose only if results are abnormal","Explaining the nature and purpose of assessment, probable uses, and limits of confidentiality in understandable language",Giving only technical details to avoid biasing responses,Omitting explanation when the client appears educated,2,"Ethical informed consent requires understandable disclosure of the assessment's nature, purpose, expected uses, and confidentiality limits before proceeding.",medium,Psychological Assessment,Chapter 14,Neuropsychological Assessment
"When a client lacks legal capacity to provide informed consent, the most ethical course is to:",cancel all forms of assessment permanently,proceed without any explanation to the client,"seek assent where possible, consider the client's best interests, and obtain permission from a legally authorized person when required",rely solely on teacher permission in all settings,3,"When a person cannot legally consent, ethical practice still requires explanation appropriate to the person, respect for preferences and welfare, and substitute permission where legally required.",medium,Psychological Assessment,Chapter 14,Neuropsychological Assessment
Which practice best upholds confidentiality in neuropsychological assessment?,Releasing raw scores to any interested relative,Posting test results in a shared office system for convenience,Limiting release of results to agreed referral sources and safeguarding records from unqualified persons,Discussing client responses in public case conferences without disguise,3,Confidentiality includes both proper control over release of assessment information and secure storage of records away from unqualified persons.,medium,Psychological Assessment,Chapter 14,Neuropsychological Assessment
Which statement is most consistent with ethical test use?,Photocopies of copyrighted test materials may be used if originals are unavailable,Only tests pertinent to the referral question and supported by sound psychometric properties should be selected,Obsolete tests are acceptable if the assessor has used them for many years,Raw data should routinely be released to employers for transparency,2,"Ethical assessment requires judicious selection of instruments relevant to referral concerns and supported by validity, reliability, standardization, and appropriate norms.",medium,Psychological Assessment,Chapter 14,Neuropsychological Assessment
"In explaining assessment results to nonpsychologists, the best practice is to:",use highly technical language to preserve professional authority,avoid discussing limitations of interpretation,"communicate findings in understandable language while considering validity, reliability, and appropriateness of the test",disclose all item content to prove transparency,3,"Results should be explained in language suitable to the recipient, while interpretations must reflect test quality and appropriateness.",medium,Psychological Assessment,Chapter 14,Neuropsychological Assessment
A psychometrician is training interns and wants them to administer neuropsychological tools. Which arrangement is most ethical?,Allow administration and interpretation without oversight to build independence,Permit use only for training purposes with adequate supervision and protection of records from unqualified persons,Let interns take test materials home for practice,Give them obsolete protocols because they are only trainees,2,"The PAP Code allows use by otherwise unqualified persons for training purposes only with adequate supervision, and records must remain secure from unauthorized access.",medium,Psychological Assessment,Chapter 14,Neuropsychological Assessment
"In career assessment, the primary purpose of an interest inventory is to:",determine whether an applicant will certainly succeed in a specific occupation,"identify patterns of likes, dislikes, and preferred activities relevant to occupational choice",measure maximum cognitive efficiency under timed conditions,detect malingering during pre-employment evaluation,2,"Interest measures are designed to evaluate preferences, aversions, curiosities, and activity patterns that can be compared with occupational groups. They are useful in career planning, but they do not by themselves guarantee success in a job.",medium,Psychological Assessment,Chapter 15,"Assessment, Careers, and Business"
"A psychometrician is asked to administer and score a career interest test in a company setting. Under RA 10029 and ethical standards, the most appropriate condition is that the psychometrician:",may independently interpret results for psychotherapy planning,may perform all functions of a psychologist if the client consents,practices within legal boundaries and under a registered psychologist when supervision is required,may release raw scores directly to the company manager without restriction,3,Philippine ethical and legal standards require psychology practitioners to work within the boundaries of competence and law. The PAP Code explicitly states that psychometricians practice within the boundaries prescribed by RA 10029 and operate under the supervision of a registered psychologist when applicable.,medium,Psychological Assessment,Chapter 15,"Assessment, Careers, and Business"
Which statement best distinguishes aptitude from interest in career assessment?,"Aptitude reflects what a person likes, whereas interest reflects what a person can do","Aptitude reflects capacity to learn or perform, whereas interest reflects preference for activities or occupations",Aptitude and interest are interchangeable concepts in vocational guidance,"Aptitude is measured only through interviews, whereas interest is measured only through tests",2,"Aptitude concerns potential or capacity for learning and performance, whereas interest concerns attraction to certain activities, roles, or occupations. Both are important but they answer different referral questions.",medium,Psychological Assessment,Chapter 15,"Assessment, Careers, and Business"
An examinee obtains high similarity to the occupational profile of architects on an interest inventory but shows weak spatial reasoning and quantitative performance. The best interpretation is that the examinee:,will still perform successfully because interest guarantees competence,"has interests consistent with architecture, but further evaluation of abilities is needed",should automatically be placed in architecture training,is likely faking good on the inventory,2,"Interest inventories identify preference patterns, not guaranteed competence. A good vocational decision integrates interest data with ability, aptitude, and other relevant variables before making recommendations.",medium,Psychological Assessment,Chapter 15,"Assessment, Careers, and Business"
Which is the best rationale for including personality measures in career assessment?,Personality always predicts technical skill better than aptitude,"Personality may provide information about work style, interpersonal fit, and adjustment",Personality tests are more objective than all ability tests,Personality alone is sufficient for occupational placement,2,"Personality measures may inform how a person is likely to interact, cope, lead, adjust, and fit within a role or workplace culture. They are one useful source of data in career and business assessment.",medium,Psychological Assessment,Chapter 15,"Assessment, Careers, and Business"
A counselor helping a mid-career worker who plans to retire soon would most appropriately assess:,only numerical aptitude,only psychopathology,"life satisfaction, goal-directedness, leisure satisfaction, and interpersonal support",only handwriting features,3,"Retirement transition involves adjustment in identity, purpose, relationships, and daily activities. Measures of life satisfaction, goal-directedness, leisure satisfaction, and support are therefore highly relevant.",medium,Psychological Assessment,Chapter 15,"Assessment, Careers, and Business"
"In personnel decisions, screening refers to:",ranking accepted applicants into several categories after full evaluation,a preliminary process using minimum standards or requirements,assigning employees to departments after selection,intensive executive assessment using multiple observers,2,Screening is a relatively superficial first step that checks whether individuals meet minimum requirements before more extensive evaluation.,medium,Psychological Assessment,Chapter 15,"Assessment, Careers, and Business"
Selection is best defined as a process in which an applicant is:,grouped into categories without acceptance or rejection,assigned to a training section based on one score,accepted or rejected for a position,given developmental feedback only,3,Selection is the process in which each applicant is evaluated for admission into or exclusion from a position or opportunity.,medium,Psychological Assessment,Chapter 15,"Assessment, Careers, and Business"
Classification differs from selection because classification:,never uses psychological tests,implies rating or categorizing according to one or more criteria rather than simple acceptance or rejection,is legally prohibited in business settings,is limited to military contexts,2,"Classification sorts people into categories or levels. It does not necessarily reject or admit them; instead, it organizes them according to relevant criteria.",medium,Psychological Assessment,Chapter 15,"Assessment, Careers, and Business"
Placement is best illustrated by which situation?,Rejecting all applicants who fail the interview,Assigning a newly admitted student to the appropriate course level based on a test result,Removing an employee for dishonesty,Choosing between two finalists for promotion,2,"Placement is assignment to a suitable group, level, or category, often using one criterion such as a placement score.",medium,Psychological Assessment,Chapter 15,"Assessment, Careers, and Business"
Which employment tool is most vulnerable to deliberate impression management by applicants?,biodata and interviews,random error estimates,standard scores,split-half coefficients,1,"Applicants can consciously shape their responses in interviews and certain self-report background measures, making impression management a significant concern.",medium,Psychological Assessment,Chapter 15,"Assessment, Careers, and Business"
A company relies heavily on glowing letters of recommendation from applicants' acquaintances. What is the best psychometric concern?,such letters are standardized and therefore highly reliable,"such letters may vary widely in objectivity, comparability, and authenticity",recommendation letters are superior to structured interviews in all cases,recommendation letters eliminate criterion contamination,2,"Letters of recommendation are often unstandardized and differ greatly in source credibility, candor, and evaluative basis. They can be useful but must be interpreted cautiously.",medium,Psychological Assessment,Chapter 15,"Assessment, Careers, and Business"
Portfolio assessment in employment contexts is most useful when the employer wants direct evidence of:,item discrimination,"actual work samples, accomplishments, and demonstrated competencies",neurological impairment,latent hostility,2,"Portfolio assessment is especially valuable when the goal is to review real outputs, products, or demonstrations of prior work and competence.",medium,Psychological Assessment,Chapter 15,"Assessment, Careers, and Business"
An in-basket exercise is primarily designed to assess:,sensory thresholds,"organizing, planning, decision making, and written communication in job-like tasks",autobiographical memory only,psychiatric diagnosis,2,"In-basket exercises simulate workplace demands by asking candidates to manage messages, priorities, and decisions, thereby revealing planning and organizational skills.",medium,Psychological Assessment,Chapter 15,"Assessment, Careers, and Business"
Performance tests are especially valuable in personnel selection because they:,sample behavior directly relevant to the job,eliminate all adverse impact,require no validation,replace the need for interviews and background checks,1,"Performance tests are attractive because they evaluate actual behavior under conditions similar to job tasks, increasing relevance to the criterion.",medium,Psychological Assessment,Chapter 15,"Assessment, Careers, and Business"
Which of the following is the clearest example of a physical test in occupational assessment?,work values survey,clerical speed test,cardiovascular endurance test for firefighter applicants,leadership judgment inventory,3,"Physical tests are appropriate when the job requires demonstrated physical capacity, such as endurance, strength, or mobility.",medium,Psychological Assessment,Chapter 15,"Assessment, Careers, and Business"
